#Predicted and verified water level from NOAA CO-OPS,,,
#Station NLNC3 (8461490) ,,,
#Measured relative to MLLW ,,,
#Predicted water level every 6 minutes for 2017,,,
#Verified water level every 6 minutes for 2017,,,
#Copied by Grace Kowalski on 07/12/2022,,,
Date,Time (GMT),Predicted (m),Verified (m)
1/24/2017,20:00,0.127,0.664
1/24/2017,20:06,0.139,0.675
1/24/2017,20:12,0.152,0.696
1/24/2017,20:18,0.166,0.714
1/24/2017,20:24,0.179,0.723
1/24/2017,20:30,0.193,0.729
1/24/2017,20:36,0.207,0.751
1/24/2017,20:42,0.221,0.765
1/24/2017,20:48,0.235,0.781
1/24/2017,20:54,0.249,0.807
1/24/2017,21:00,0.263,0.826
1/24/2017,21:06,0.277,0.843
1/24/2017,21:12,0.291,0.853
1/24/2017,21:18,0.305,0.88
1/24/2017,21:24,0.319,0.907
1/24/2017,21:30,0.333,0.925
1/24/2017,21:36,0.347,0.938
1/24/2017,21:42,0.361,0.957
1/24/2017,21:48,0.375,0.966
1/24/2017,21:54,0.389,0.99
1/24/2017,22:00,0.402,1.015
1/24/2017,22:06,0.416,1.035
1/24/2017,22:12,0.43,1.054
1/24/2017,22:18,0.443,1.071
1/24/2017,22:24,0.456,1.086
1/24/2017,22:30,0.469,1.107
1/24/2017,22:36,0.482,1.114
1/24/2017,22:42,0.494,1.121
1/24/2017,22:48,0.506,1.129
1/24/2017,22:54,0.518,1.139
1/24/2017,23:00,0.529,1.148
1/24/2017,23:06,0.54,1.154
1/24/2017,23:12,0.55,1.158
1/24/2017,23:18,0.559,1.153
1/24/2017,23:24,0.568,1.159
1/24/2017,23:30,0.575,1.166
1/24/2017,23:36,0.582,1.176
1/24/2017,23:42,0.588,1.186
1/24/2017,23:48,0.593,1.189
1/24/2017,23:54,0.597,1.184
1/25/2017,0:00,0.6,1.18
1/25/2017,0:06,0.602,1.184
1/25/2017,0:12,0.603,1.186
1/25/2017,0:18,0.603,1.191
1/25/2017,0:24,0.602,1.191
1/25/2017,0:30,0.6,1.187
1/25/2017,0:36,0.597,1.18
1/25/2017,0:42,0.593,1.171
1/25/2017,0:48,0.588,1.164
1/25/2017,0:54,0.582,1.157
1/25/2017,1:00,0.575,1.15
1/25/2017,1:06,0.568,1.151
1/25/2017,1:12,0.56,1.145
1/25/2017,1:18,0.552,1.146
1/25/2017,1:24,0.543,1.137
1/25/2017,1:30,0.534,1.125
1/25/2017,1:36,0.524,1.106
1/25/2017,1:42,0.514,1.086
1/25/2017,1:48,0.504,1.073
1/25/2017,1:54,0.493,1.061
1/25/2017,2:00,0.483,1.055
1/25/2017,2:06,0.472,1.045
1/25/2017,2:12,0.461,1.039
1/25/2017,2:18,0.451,1.013
1/25/2017,2:24,0.44,0.999
1/25/2017,2:30,0.429,0.972
1/25/2017,2:36,0.418,0.944
1/25/2017,2:42,0.407,0.936
1/25/2017,2:48,0.397,0.919
1/25/2017,2:54,0.386,0.905
1/25/2017,3:00,0.375,0.899
1/25/2017,3:06,0.364,0.89
1/25/2017,3:12,0.353,0.877
1/25/2017,3:18,0.342,0.859
1/25/2017,3:24,0.33,0.85
1/25/2017,3:30,0.319,0.837
1/25/2017,3:36,0.307,0.825
1/25/2017,3:42,0.296,0.811
1/25/2017,3:48,0.284,0.797
1/25/2017,3:54,0.272,0.78
1/25/2017,4:00,0.26,0.77
1/25/2017,4:06,0.248,0.757
1/25/2017,4:12,0.235,0.74
1/25/2017,4:18,0.223,0.713
1/25/2017,4:24,0.21,0.693
1/25/2017,4:30,0.198,0.672
1/25/2017,4:36,0.186,0.658
1/25/2017,4:42,0.174,0.647
1/25/2017,4:48,0.162,0.64
1/25/2017,4:54,0.15,0.628
1/25/2017,5:00,0.138,0.618
1/25/2017,5:06,0.127,0.608
1/25/2017,5:12,0.117,0.599
1/25/2017,5:18,0.107,0.584
1/25/2017,5:24,0.097,0.575
1/25/2017,5:30,0.088,0.568
1/25/2017,5:36,0.08,0.563
1/25/2017,5:42,0.073,0.552
1/25/2017,5:48,0.066,0.536
1/25/2017,5:54,0.06,0.522
1/25/2017,6:00,0.056,0.512
1/25/2017,6:06,0.052,0.506
1/25/2017,6:12,0.049,0.514
1/25/2017,6:18,0.047,0.514
1/25/2017,6:24,0.047,0.521
1/25/2017,6:30,0.047,0.525
1/25/2017,6:36,0.049,0.529
1/25/2017,6:42,0.052,0.535
1/25/2017,6:48,0.056,0.547
1/25/2017,6:54,0.061,0.548
1/25/2017,7:00,0.067,0.557
1/25/2017,7:06,0.074,0.564
1/25/2017,7:12,0.083,0.573
1/25/2017,7:18,0.092,0.576
1/25/2017,7:24,0.102,0.588
1/25/2017,7:30,0.113,0.596
1/25/2017,7:36,0.125,0.602
1/25/2017,7:42,0.138,0.615
1/25/2017,7:48,0.152,0.626
1/25/2017,7:54,0.166,0.634
1/25/2017,8:00,0.181,0.643
1/25/2017,8:06,0.196,0.654
1/25/2017,8:12,0.212,0.656
1/25/2017,8:18,0.228,0.675
1/25/2017,8:24,0.245,0.694
1/25/2017,8:30,0.262,0.71
1/25/2017,8:36,0.279,0.719
1/25/2017,8:42,0.296,0.732
1/25/2017,8:48,0.314,0.743
1/25/2017,8:54,0.331,0.749
1/25/2017,9:00,0.349,0.76
1/25/2017,9:06,0.366,0.775
1/25/2017,9:12,0.384,0.786
1/25/2017,9:18,0.401,0.796
1/25/2017,9:24,0.419,0.808
1/25/2017,9:30,0.436,0.818
1/25/2017,9:36,0.453,0.832
1/25/2017,9:42,0.47,0.831
1/25/2017,9:48,0.487,0.841
1/25/2017,9:54,0.503,0.849
1/25/2017,10:00,0.52,0.864
1/25/2017,10:06,0.536,0.878
1/25/2017,10:12,0.552,0.895
1/25/2017,10:18,0.568,0.912
1/25/2017,10:24,0.584,0.93
1/25/2017,10:30,0.6,0.947
1/25/2017,10:36,0.615,0.957
1/25/2017,10:42,0.63,0.967
1/25/2017,10:48,0.645,0.981
1/25/2017,10:54,0.659,0.993
1/25/2017,11:00,0.674,1.006
1/25/2017,11:06,0.687,1.016
1/25/2017,11:12,0.7,1.028
1/25/2017,11:18,0.713,1.037
1/25/2017,11:24,0.725,1.045
1/25/2017,11:30,0.736,1.055
1/25/2017,11:36,0.747,1.06
1/25/2017,11:42,0.757,1.069
1/25/2017,11:48,0.766,1.072
1/25/2017,11:54,0.774,1.079
1/25/2017,12:00,0.781,1.088
1/25/2017,12:06,0.788,1.085
1/25/2017,12:12,0.793,1.088
1/25/2017,12:18,0.797,1.084
1/25/2017,12:24,0.8,1.075
1/25/2017,12:30,0.802,1.076
1/25/2017,12:36,0.802,1.067
1/25/2017,12:42,0.802,1.065
1/25/2017,12:48,0.8,1.06
1/25/2017,12:54,0.797,1.046
1/25/2017,13:00,0.793,1.041
1/25/2017,13:06,0.788,1.029
1/25/2017,13:12,0.782,1.023
1/25/2017,13:18,0.775,1.023
1/25/2017,13:24,0.766,1.012
1/25/2017,13:30,0.757,0.999
1/25/2017,13:36,0.748,0.985
1/25/2017,13:42,0.737,0.975
1/25/2017,13:48,0.726,0.961
1/25/2017,13:54,0.714,0.95
1/25/2017,14:00,0.701,0.933
1/25/2017,14:06,0.689,0.926
1/25/2017,14:12,0.675,0.919
1/25/2017,14:18,0.661,0.91
1/25/2017,14:24,0.647,0.894
1/25/2017,14:30,0.633,0.877
1/25/2017,14:36,0.618,0.858
1/25/2017,14:42,0.603,0.842
1/25/2017,14:48,0.588,0.833
1/25/2017,14:54,0.573,0.816
1/25/2017,15:00,0.558,0.804
1/25/2017,15:06,0.542,0.793
1/25/2017,15:12,0.526,0.776
1/25/2017,15:18,0.51,0.754
1/25/2017,15:24,0.494,0.733
1/25/2017,15:30,0.478,0.708
1/25/2017,15:36,0.462,0.685
1/25/2017,15:42,0.445,0.666
1/25/2017,15:48,0.428,0.646
1/25/2017,15:54,0.411,0.62
1/25/2017,16:00,0.394,0.603
1/25/2017,16:06,0.377,0.574
1/25/2017,16:12,0.359,0.546
1/25/2017,16:18,0.341,0.53
1/25/2017,16:24,0.323,0.496
1/25/2017,16:30,0.305,0.471
1/25/2017,16:36,0.287,0.448
1/25/2017,16:42,0.269,0.434
1/25/2017,16:48,0.251,0.409
1/25/2017,16:54,0.232,0.386
1/25/2017,17:00,0.214,0.363
1/25/2017,17:06,0.196,0.344
1/25/2017,17:12,0.178,0.321
1/25/2017,17:18,0.161,0.3
1/25/2017,17:24,0.144,0.281
1/25/2017,17:30,0.127,0.271
1/25/2017,17:36,0.111,0.259
1/25/2017,17:42,0.095,0.244
1/25/2017,17:48,0.08,0.236
1/25/2017,17:54,0.066,0.225
1/25/2017,18:00,0.053,0.212
1/25/2017,18:06,0.04,0.192
1/25/2017,18:12,0.029,0.175
1/25/2017,18:18,0.018,0.155
1/25/2017,18:24,0.009,0.148
1/25/2017,18:30,0,0.147
1/25/2017,18:36,-0.007,0.143
1/25/2017,18:42,-0.013,0.138
1/25/2017,18:48,-0.018,0.132
1/25/2017,18:54,-0.021,0.132
1/25/2017,19:00,-0.023,0.135
1/25/2017,19:06,-0.024,0.133
1/25/2017,19:12,-0.024,0.129
1/25/2017,19:18,-0.022,0.126
1/25/2017,19:24,-0.019,0.131
1/25/2017,19:30,-0.015,0.136
1/25/2017,19:36,-0.01,0.141
1/25/2017,19:42,-0.003,0.149
1/25/2017,19:48,0.005,0.156
1/25/2017,19:54,0.013,0.155
1/25/2017,20:00,0.023,0.154
1/25/2017,20:06,0.034,0.154
1/25/2017,20:12,0.046,0.164
1/25/2017,20:18,0.058,0.176
1/25/2017,20:24,0.071,0.19
1/25/2017,20:30,0.085,0.197
1/25/2017,20:36,0.099,0.203
1/25/2017,20:42,0.114,0.224
1/25/2017,20:48,0.129,0.241
1/25/2017,20:54,0.145,0.262
1/25/2017,21:00,0.161,0.277
1/25/2017,21:06,0.177,0.297
1/25/2017,21:12,0.193,0.324
1/25/2017,21:18,0.21,0.353
1/25/2017,21:24,0.226,0.377
1/25/2017,21:30,0.243,0.4
1/25/2017,21:36,0.259,0.429
1/25/2017,21:42,0.275,0.444
1/25/2017,21:48,0.291,0.462
1/25/2017,21:54,0.307,0.486
1/25/2017,22:00,0.323,0.506
1/25/2017,22:06,0.339,0.523
1/25/2017,22:12,0.354,0.531
1/25/2017,22:18,0.369,0.547
1/25/2017,22:24,0.384,0.568
1/25/2017,22:30,0.399,0.582
1/25/2017,22:36,0.414,0.598
1/25/2017,22:42,0.428,0.615
1/25/2017,22:48,0.442,0.637
1/25/2017,22:54,0.456,0.653
1/25/2017,23:00,0.47,0.67
1/25/2017,23:06,0.483,0.682
1/25/2017,23:12,0.496,0.696
1/25/2017,23:18,0.509,0.717
1/25/2017,23:24,0.521,0.721
1/25/2017,23:30,0.533,0.723
1/25/2017,23:36,0.545,0.731
1/25/2017,23:42,0.556,0.741
1/25/2017,23:48,0.566,0.745
1/25/2017,23:54,0.576,0.754
1/26/2017,0:00,0.585,0.76
1/26/2017,0:06,0.594,0.761
1/26/2017,0:12,0.602,0.766
1/26/2017,0:18,0.608,0.772
1/26/2017,0:24,0.614,0.78
1/26/2017,0:30,0.62,0.786
1/26/2017,0:36,0.624,0.789
1/26/2017,0:42,0.627,0.789
1/26/2017,0:48,0.629,0.788
1/26/2017,0:54,0.63,0.783
1/26/2017,1:00,0.63,0.78
1/26/2017,1:06,0.629,0.779
1/26/2017,1:12,0.627,0.785
1/26/2017,1:18,0.624,0.785
1/26/2017,1:24,0.62,0.799
1/26/2017,1:30,0.615,0.806
1/26/2017,1:36,0.609,0.809
1/26/2017,1:42,0.602,0.805
1/26/2017,1:48,0.594,0.798
1/26/2017,1:54,0.586,0.798
1/26/2017,2:00,0.577,0.783
1/26/2017,2:06,0.567,0.778
1/26/2017,2:12,0.557,0.769
1/26/2017,2:18,0.546,0.765
1/26/2017,2:24,0.535,0.754
1/26/2017,2:30,0.523,0.747
1/26/2017,2:36,0.511,0.73
1/26/2017,2:42,0.499,0.729
1/26/2017,2:48,0.487,0.714
1/26/2017,2:54,0.475,0.719
1/26/2017,3:00,0.462,0.718
1/26/2017,3:06,0.449,0.708
1/26/2017,3:12,0.437,0.707
1/26/2017,3:18,0.424,0.701
1/26/2017,3:24,0.411,0.692
1/26/2017,3:30,0.399,0.681
1/26/2017,3:36,0.386,0.668
1/26/2017,3:42,0.373,0.655
1/26/2017,3:48,0.361,0.641
1/26/2017,3:54,0.348,0.628
1/26/2017,4:00,0.335,0.62
1/26/2017,4:06,0.322,0.613
1/26/2017,4:12,0.31,0.604
1/26/2017,4:18,0.297,0.588
1/26/2017,4:24,0.284,0.571
1/26/2017,4:30,0.271,0.564
1/26/2017,4:36,0.257,0.548
1/26/2017,4:42,0.244,0.545
1/26/2017,4:48,0.231,0.527
1/26/2017,4:54,0.218,0.517
1/26/2017,5:00,0.204,0.504
1/26/2017,5:06,0.191,0.488
1/26/2017,5:12,0.178,0.468
1/26/2017,5:18,0.165,0.454
1/26/2017,5:24,0.152,0.435
1/26/2017,5:30,0.139,0.419
1/26/2017,5:36,0.126,0.402
1/26/2017,5:42,0.114,0.394
1/26/2017,5:48,0.102,0.384
1/26/2017,5:54,0.091,0.383
1/26/2017,6:00,0.08,0.369
1/26/2017,6:06,0.07,0.37
1/26/2017,6:12,0.06,0.359
1/26/2017,6:18,0.051,0.354
1/26/2017,6:24,0.043,0.347
1/26/2017,6:30,0.036,0.334
1/26/2017,6:36,0.03,0.336
1/26/2017,6:42,0.024,0.329
1/26/2017,6:48,0.02,0.328
1/26/2017,6:54,0.017,0.327
1/26/2017,7:00,0.015,0.333
1/26/2017,7:06,0.015,0.332
1/26/2017,7:12,0.015,0.331
1/26/2017,7:18,0.017,0.339
1/26/2017,7:24,0.02,0.352
1/26/2017,7:30,0.024,0.349
1/26/2017,7:36,0.03,0.363
1/26/2017,7:42,0.037,0.381
1/26/2017,7:48,0.045,0.384
1/26/2017,7:54,0.054,0.397
1/26/2017,8:00,0.065,0.404
1/26/2017,8:06,0.076,0.418
1/26/2017,8:12,0.089,0.432
1/26/2017,8:18,0.103,0.449
1/26/2017,8:24,0.117,0.456
1/26/2017,8:30,0.133,0.483
1/26/2017,8:36,0.149,0.502
1/26/2017,8:42,0.166,0.526
1/26/2017,8:48,0.184,0.536
1/26/2017,8:54,0.202,0.568
1/26/2017,9:00,0.221,0.602
1/26/2017,9:06,0.24,0.627
1/26/2017,9:12,0.26,0.635
1/26/2017,9:18,0.279,0.654
1/26/2017,9:24,0.299,0.677
1/26/2017,9:30,0.319,0.697
1/26/2017,9:36,0.339,0.708
1/26/2017,9:42,0.359,0.723
1/26/2017,9:48,0.379,0.748
1/26/2017,9:54,0.399,0.755
1/26/2017,10:00,0.418,0.771
1/26/2017,10:06,0.437,0.801
1/26/2017,10:12,0.456,0.819
1/26/2017,10:18,0.475,0.846
1/26/2017,10:24,0.493,0.859
1/26/2017,10:30,0.511,0.877
1/26/2017,10:36,0.529,0.909
1/26/2017,10:42,0.546,0.917
1/26/2017,10:48,0.563,0.943
1/26/2017,10:54,0.58,0.958
1/26/2017,11:00,0.596,0.97
1/26/2017,11:06,0.612,0.993
1/26/2017,11:12,0.627,1.013
1/26/2017,11:18,0.643,1.018
1/26/2017,11:24,0.657,1.054
1/26/2017,11:30,0.672,1.06
1/26/2017,11:36,0.686,1.08
1/26/2017,11:42,0.699,1.089
1/26/2017,11:48,0.712,1.113
1/26/2017,11:54,0.725,1.124
1/26/2017,12:00,0.737,1.156
1/26/2017,12:06,0.748,1.165
1/26/2017,12:12,0.759,1.173
1/26/2017,12:18,0.769,1.185
1/26/2017,12:24,0.779,1.2
1/26/2017,12:30,0.787,1.187
1/26/2017,12:36,0.795,1.197
1/26/2017,12:42,0.802,1.196
1/26/2017,12:48,0.808,1.222
1/26/2017,12:54,0.813,1.227
1/26/2017,13:00,0.817,1.213
1/26/2017,13:06,0.819,1.21
1/26/2017,13:12,0.821,1.225
1/26/2017,13:18,0.821,1.213
1/26/2017,13:24,0.821,1.221
1/26/2017,13:30,0.819,1.215
1/26/2017,13:36,0.816,1.197
1/26/2017,13:42,0.811,1.208
1/26/2017,13:48,0.806,1.202
1/26/2017,13:54,0.799,1.192
1/26/2017,14:00,0.792,1.197
1/26/2017,14:06,0.783,1.169
1/26/2017,14:12,0.773,1.161
1/26/2017,14:18,0.763,1.15
1/26/2017,14:24,0.751,1.122
1/26/2017,14:30,0.739,1.104
1/26/2017,14:36,0.726,1.092
1/26/2017,14:42,0.713,1.079
1/26/2017,14:48,0.698,1.073
1/26/2017,14:54,0.683,1.054
1/26/2017,15:00,0.668,1.014
1/26/2017,15:06,0.653,1.003
1/26/2017,15:12,0.637,0.981
1/26/2017,15:18,0.62,0.983
1/26/2017,15:24,0.604,0.963
1/26/2017,15:30,0.587,0.962
1/26/2017,15:36,0.57,0.919
1/26/2017,15:42,0.553,0.915
1/26/2017,15:48,0.535,0.9
1/26/2017,15:54,0.518,0.865
1/26/2017,16:00,0.501,0.829
1/26/2017,16:06,0.483,0.793
1/26/2017,16:12,0.465,0.777
1/26/2017,16:18,0.447,0.774
1/26/2017,16:24,0.429,0.739
1/26/2017,16:30,0.411,0.723
1/26/2017,16:36,0.393,0.686
1/26/2017,16:42,0.374,0.675
1/26/2017,16:48,0.356,0.658
1/26/2017,16:54,0.337,0.632
1/26/2017,17:00,0.319,0.625
1/26/2017,17:06,0.3,0.625
1/26/2017,17:12,0.281,0.601
1/26/2017,17:18,0.262,0.592
1/26/2017,17:24,0.243,0.576
1/26/2017,17:30,0.224,0.559
1/26/2017,17:36,0.205,0.546
1/26/2017,17:42,0.186,0.511
1/26/2017,17:48,0.167,0.496
1/26/2017,17:54,0.149,0.472
1/26/2017,18:00,0.13,0.463
1/26/2017,18:06,0.113,0.442
1/26/2017,18:12,0.095,0.421
1/26/2017,18:18,0.078,0.401
1/26/2017,18:24,0.062,0.397
1/26/2017,18:30,0.047,0.365
1/26/2017,18:36,0.032,0.349
1/26/2017,18:42,0.018,0.331
1/26/2017,18:48,0.005,0.311
1/26/2017,18:54,-0.007,0.305
1/26/2017,19:00,-0.018,0.282
1/26/2017,19:06,-0.028,0.268
1/26/2017,19:12,-0.036,0.266
1/26/2017,19:18,-0.043,0.264
1/26/2017,19:24,-0.049,0.248
1/26/2017,19:30,-0.054,0.263
1/26/2017,19:36,-0.057,0.247
1/26/2017,19:42,-0.059,0.253
1/26/2017,19:48,-0.059,0.273
1/26/2017,19:54,-0.058,0.268
1/26/2017,20:00,-0.055,0.266
1/26/2017,20:06,-0.051,0.272
1/26/2017,20:12,-0.045,0.274
1/26/2017,20:18,-0.039,0.265
1/26/2017,20:24,-0.03,0.253
1/26/2017,20:30,-0.021,0.251
1/26/2017,20:36,-0.01,0.25
1/26/2017,20:42,0.002,0.263
1/26/2017,20:48,0.015,0.279
1/26/2017,20:54,0.028,0.296
1/26/2017,21:00,0.043,0.321
1/26/2017,21:06,0.059,0.348
1/26/2017,21:12,0.075,0.376
1/26/2017,21:18,0.092,0.395
1/26/2017,21:24,0.11,0.434
1/26/2017,21:30,0.128,0.458
1/26/2017,21:36,0.146,0.486
1/26/2017,21:42,0.165,0.507
1/26/2017,21:48,0.184,0.533
1/26/2017,21:54,0.203,0.571
1/26/2017,22:00,0.221,0.613
1/26/2017,22:06,0.24,0.629
1/26/2017,22:12,0.259,0.629
1/26/2017,22:18,0.278,0.624
1/26/2017,22:24,0.296,0.636
1/26/2017,22:30,0.314,0.649
1/26/2017,22:36,0.331,0.668
1/26/2017,22:42,0.349,0.698
1/26/2017,22:48,0.366,0.73
1/26/2017,22:54,0.382,0.745
1/26/2017,23:00,0.399,0.759
1/26/2017,23:06,0.415,0.784
1/26/2017,23:12,0.43,0.787
1/26/2017,23:18,0.445,0.776
1/26/2017,23:24,0.46,0.764
1/26/2017,23:30,0.474,0.776
1/26/2017,23:36,0.488,0.779
1/26/2017,23:42,0.501,0.788
1/26/2017,23:48,0.515,0.789
1/26/2017,23:54,0.527,0.813
1/27/2017,0:00,0.54,0.817
1/27/2017,0:06,0.552,0.806
1/27/2017,0:12,0.563,0.814
1/27/2017,0:18,0.574,0.807
1/27/2017,0:24,0.585,0.805
1/27/2017,0:30,0.595,0.813
1/27/2017,0:36,0.604,0.802
1/27/2017,0:42,0.613,0.81
1/27/2017,0:48,0.621,0.819
1/27/2017,0:54,0.628,0.809
1/27/2017,1:00,0.635,0.8
1/27/2017,1:06,0.641,0.792
1/27/2017,1:12,0.646,0.786
1/27/2017,1:18,0.65,0.796
1/27/2017,1:24,0.653,0.799
1/27/2017,1:30,0.655,0.801
1/27/2017,1:36,0.656,0.793
1/27/2017,1:42,0.655,0.775
1/27/2017,1:48,0.654,0.765
1/27/2017,1:54,0.652,0.75
1/27/2017,2:00,0.649,0.751
1/27/2017,2:06,0.645,0.751
1/27/2017,2:12,0.639,0.753
1/27/2017,2:18,0.633,0.74
1/27/2017,2:24,0.625,0.726
1/27/2017,2:30,0.617,0.714
1/27/2017,2:36,0.608,0.701
1/27/2017,2:42,0.598,0.696
1/27/2017,2:48,0.588,0.682
1/27/2017,2:54,0.576,0.667
1/27/2017,3:00,0.564,0.647
1/27/2017,3:06,0.552,0.626
1/27/2017,3:12,0.539,0.609
1/27/2017,3:18,0.526,0.598
1/27/2017,3:24,0.512,0.587
1/27/2017,3:30,0.499,0.571
1/27/2017,3:36,0.485,0.551
1/27/2017,3:42,0.47,0.55
1/27/2017,3:48,0.456,0.55
1/27/2017,3:54,0.442,0.546
1/27/2017,4:00,0.427,0.537
1/27/2017,4:06,0.413,0.523
1/27/2017,4:12,0.399,0.508
1/27/2017,4:18,0.384,0.478
1/27/2017,4:24,0.37,0.465
1/27/2017,4:30,0.356,0.449
1/27/2017,4:36,0.342,0.42
1/27/2017,4:42,0.327,0.395
1/27/2017,4:48,0.313,0.38
1/27/2017,4:54,0.299,0.371
1/27/2017,5:00,0.285,0.364
1/27/2017,5:06,0.271,0.352
1/27/2017,5:12,0.256,0.342
1/27/2017,5:18,0.242,0.32
1/27/2017,5:24,0.228,0.312
1/27/2017,5:30,0.213,0.293
1/27/2017,5:36,0.199,0.273
1/27/2017,5:42,0.185,0.246
1/27/2017,5:48,0.171,0.224
1/27/2017,5:54,0.156,0.199
1/27/2017,6:00,0.142,0.173
1/27/2017,6:06,0.129,0.148
1/27/2017,6:12,0.115,0.115
1/27/2017,6:18,0.101,0.093
1/27/2017,6:24,0.088,0.068
1/27/2017,6:30,0.076,0.05
1/27/2017,6:36,0.064,0.04
1/27/2017,6:42,0.052,0.031
1/27/2017,6:48,0.041,0.025
1/27/2017,6:54,0.031,0.03
1/27/2017,7:00,0.021,0.026
1/27/2017,7:06,0.013,0.025
1/27/2017,7:12,0.005,0.013
1/27/2017,7:18,-0.001,0.005
1/27/2017,7:24,-0.007,0
1/27/2017,7:30,-0.011,-0.009
1/27/2017,7:36,-0.014,-0.015
1/27/2017,7:42,-0.016,-0.022
1/27/2017,7:48,-0.016,-0.026
1/27/2017,7:54,-0.016,-0.027
1/27/2017,8:00,-0.013,-0.037
1/27/2017,8:06,-0.01,-0.051
1/27/2017,8:12,-0.004,-0.048
1/27/2017,8:18,0.002,-0.054
1/27/2017,8:24,0.01,-0.052
1/27/2017,8:30,0.019,-0.04
1/27/2017,8:36,0.03,-0.015
1/27/2017,8:42,0.042,0.003
1/27/2017,8:48,0.055,0.016
1/27/2017,8:54,0.07,0.025
1/27/2017,9:00,0.085,0.034
1/27/2017,9:06,0.102,0.037
1/27/2017,9:12,0.12,0.056
1/27/2017,9:18,0.138,0.078
1/27/2017,9:24,0.158,0.091
1/27/2017,9:30,0.178,0.111
1/27/2017,9:36,0.199,0.145
1/27/2017,9:42,0.22,0.171
1/27/2017,9:48,0.241,0.212
1/27/2017,9:54,0.263,0.248
1/27/2017,10:00,0.286,0.269
1/27/2017,10:06,0.308,0.282
1/27/2017,10:12,0.33,0.31
1/27/2017,10:18,0.352,0.336
1/27/2017,10:24,0.374,0.364
1/27/2017,10:30,0.396,0.382
1/27/2017,10:36,0.418,0.408
1/27/2017,10:42,0.439,0.424
1/27/2017,10:48,0.46,0.436
1/27/2017,10:54,0.48,0.449
1/27/2017,11:00,0.5,0.453
1/27/2017,11:06,0.519,0.474
1/27/2017,11:12,0.538,0.494
1/27/2017,11:18,0.557,0.524
1/27/2017,11:24,0.574,0.551
1/27/2017,11:30,0.592,0.58
1/27/2017,11:36,0.609,0.606
1/27/2017,11:42,0.625,0.623
1/27/2017,11:48,0.641,0.645
1/27/2017,11:54,0.656,0.654
1/27/2017,12:00,0.671,0.66
1/27/2017,12:06,0.685,0.673
1/27/2017,12:12,0.699,0.69
1/27/2017,12:18,0.712,0.694
1/27/2017,12:24,0.725,0.703
1/27/2017,12:30,0.737,0.712
1/27/2017,12:36,0.749,0.722
1/27/2017,12:42,0.76,0.737
1/27/2017,12:48,0.771,0.739
1/27/2017,12:54,0.781,0.76
1/27/2017,13:00,0.79,0.767
1/27/2017,13:06,0.798,0.778
1/27/2017,13:12,0.806,0.799
1/27/2017,13:18,0.813,0.81
1/27/2017,13:24,0.819,0.807
1/27/2017,13:30,0.825,0.804
1/27/2017,13:36,0.829,0.797
1/27/2017,13:42,0.832,0.792
1/27/2017,13:48,0.834,0.784
1/27/2017,13:54,0.835,0.776
1/27/2017,14:00,0.835,0.77
1/27/2017,14:06,0.834,0.761
1/27/2017,14:12,0.832,0.757
1/27/2017,14:18,0.828,0.752
1/27/2017,14:24,0.823,0.757
1/27/2017,14:30,0.817,0.753
1/27/2017,14:36,0.81,0.754
1/27/2017,14:42,0.802,0.744
1/27/2017,14:48,0.792,0.729
1/27/2017,14:54,0.782,0.709
1/27/2017,15:00,0.77,0.687
1/27/2017,15:06,0.758,0.668
1/27/2017,15:12,0.745,0.649
1/27/2017,15:18,0.731,0.632
1/27/2017,15:24,0.716,0.612
1/27/2017,15:30,0.701,0.593
1/27/2017,15:36,0.684,0.572
1/27/2017,15:42,0.668,0.56
1/27/2017,15:48,0.651,0.536
1/27/2017,15:54,0.633,0.513
1/27/2017,16:00,0.616,0.506
1/27/2017,16:06,0.598,0.495
1/27/2017,16:12,0.579,0.487
1/27/2017,16:18,0.561,0.468
1/27/2017,16:24,0.542,0.451
1/27/2017,16:30,0.524,0.422
1/27/2017,16:36,0.505,0.39
1/27/2017,16:42,0.486,0.361
1/27/2017,16:48,0.467,0.339
1/27/2017,16:54,0.448,0.319
1/27/2017,17:00,0.429,0.308
1/27/2017,17:06,0.41,0.292
1/27/2017,17:12,0.391,0.272
1/27/2017,17:18,0.371,0.247
1/27/2017,17:24,0.352,0.231
1/27/2017,17:30,0.333,0.211
1/27/2017,17:36,0.313,0.196
1/27/2017,17:42,0.293,0.19
1/27/2017,17:48,0.274,0.183
1/27/2017,17:54,0.254,0.181
1/27/2017,18:00,0.234,0.171
1/27/2017,18:06,0.215,0.152
1/27/2017,18:12,0.195,0.115
1/27/2017,18:18,0.175,0.096
1/27/2017,18:24,0.156,0.075
1/27/2017,18:30,0.137,0.049
1/27/2017,18:36,0.118,0.028
1/27/2017,18:42,0.099,0.015
1/27/2017,18:48,0.081,0.005
1/27/2017,18:54,0.063,-0.005
1/27/2017,19:00,0.046,-0.019
1/27/2017,19:06,0.029,-0.031
1/27/2017,19:12,0.014,-0.041
1/27/2017,19:18,-0.001,-0.057
1/27/2017,19:24,-0.015,-0.068
1/27/2017,19:30,-0.028,-0.093
1/27/2017,19:36,-0.04,-0.104
1/27/2017,19:42,-0.051,-0.117
1/27/2017,19:48,-0.061,-0.123
1/27/2017,19:54,-0.069,-0.134
1/27/2017,20:00,-0.076,-0.14
1/27/2017,20:06,-0.081,-0.149
1/27/2017,20:12,-0.085,-0.15
1/27/2017,20:18,-0.087,-0.151
