#Predicted and verified water level from NOAA CO-OPS,,,
#Station FOXR1 (8454000) ,,,
#Measured relative to MLLW ,,,
#Predicted water level every 6 minutes for 2017,,,
#Verified water level every 6 minutes for 2017,,,
#Copied by Grace Kowalski on 07/12/2022,,,
Date,Time (GMT),Predicted (m),Verified (m)
3/26/2017,14:30,0.58,0.449
3/26/2017,14:36,0.54,0.416
3/26/2017,14:42,0.5,0.389
3/26/2017,14:48,0.461,0.362
3/26/2017,14:54,0.421,0.336
3/26/2017,15:00,0.383,0.304
3/26/2017,15:06,0.344,0.272
3/26/2017,15:12,0.307,0.242
3/26/2017,15:18,0.27,0.212
3/26/2017,15:24,0.235,0.179
3/26/2017,15:30,0.2,0.142
3/26/2017,15:36,0.167,0.109
3/26/2017,15:42,0.136,0.075
3/26/2017,15:48,0.106,0.042
3/26/2017,15:54,0.079,0.011
3/26/2017,16:00,0.053,-0.018
3/26/2017,16:06,0.029,-0.047
3/26/2017,16:12,0.008,-0.072
3/26/2017,16:18,-0.01,-0.094
3/26/2017,16:24,-0.027,-0.115
3/26/2017,16:30,-0.04,-0.13
3/26/2017,16:36,-0.051,-0.133
3/26/2017,16:42,-0.059,-0.13
3/26/2017,16:48,-0.065,-0.122
3/26/2017,16:54,-0.068,-0.114
3/26/2017,17:00,-0.068,-0.106
3/26/2017,17:06,-0.066,-0.1
3/26/2017,17:12,-0.062,-0.092
3/26/2017,17:18,-0.056,-0.075
3/26/2017,17:24,-0.048,-0.047
3/26/2017,17:30,-0.038,-0.012
3/26/2017,17:36,-0.026,0.015
3/26/2017,17:42,-0.013,0.033
3/26/2017,17:48,0.001,0.052
3/26/2017,17:54,0.016,0.072
3/26/2017,18:00,0.031,0.09
3/26/2017,18:06,0.048,0.103
3/26/2017,18:12,0.065,0.114
3/26/2017,18:18,0.082,0.126
3/26/2017,18:24,0.099,0.138
3/26/2017,18:30,0.116,0.141
3/26/2017,18:36,0.134,0.135
3/26/2017,18:42,0.151,0.131
3/26/2017,18:48,0.168,0.141
3/26/2017,18:54,0.186,0.16
3/26/2017,19:00,0.203,0.18
3/26/2017,19:06,0.22,0.198
3/26/2017,19:12,0.238,0.211
3/26/2017,19:18,0.256,0.221
3/26/2017,19:24,0.274,0.233
3/26/2017,19:30,0.292,0.258
3/26/2017,19:36,0.312,0.297
3/26/2017,19:42,0.332,0.335
3/26/2017,19:48,0.353,0.361
3/26/2017,19:54,0.375,0.38
3/26/2017,20:00,0.398,0.399
3/26/2017,20:06,0.422,0.411
3/26/2017,20:12,0.448,0.417
3/26/2017,20:18,0.475,0.436
3/26/2017,20:24,0.504,0.476
3/26/2017,20:30,0.534,0.527
3/26/2017,20:36,0.565,0.572
3/26/2017,20:42,0.598,0.609
3/26/2017,20:48,0.632,0.633
3/26/2017,20:54,0.667,0.65
3/26/2017,21:00,0.703,0.669
3/26/2017,21:06,0.741,0.693
3/26/2017,21:12,0.779,0.725
3/26/2017,21:18,0.818,0.765
3/26/2017,21:24,0.858,0.814
3/26/2017,21:30,0.898,0.858
3/26/2017,21:36,0.938,0.896
3/26/2017,21:42,0.979,0.927
3/26/2017,21:48,1.019,0.956
3/26/2017,21:54,1.058,0.995
3/26/2017,22:00,1.098,1.043
3/26/2017,22:06,1.136,1.099
3/26/2017,22:12,1.173,1.149
3/26/2017,22:18,1.209,1.196
3/26/2017,22:24,1.244,1.243
3/26/2017,22:30,1.277,1.284
3/26/2017,22:36,1.309,1.32
3/26/2017,22:42,1.338,1.359
3/26/2017,22:48,1.366,1.406
3/26/2017,22:54,1.391,1.441
3/26/2017,23:00,1.414,1.459
3/26/2017,23:06,1.435,1.468
3/26/2017,23:12,1.453,1.487
3/26/2017,23:18,1.468,1.515
3/26/2017,23:24,1.48,1.54
3/26/2017,23:30,1.49,1.561
3/26/2017,23:36,1.497,1.572
3/26/2017,23:42,1.501,1.569
3/26/2017,23:48,1.501,1.55
3/26/2017,23:54,1.499,1.529
3/27/2017,0:00,1.494,1.515
3/27/2017,0:06,1.487,1.504
3/27/2017,0:12,1.476,1.494
3/27/2017,0:18,1.462,1.481
3/27/2017,0:24,1.446,1.469
3/27/2017,0:30,1.427,1.453
3/27/2017,0:36,1.406,1.43
3/27/2017,0:42,1.382,1.406
3/27/2017,0:48,1.356,1.388
3/27/2017,0:54,1.328,1.371
3/27/2017,1:00,1.298,1.347
3/27/2017,1:06,1.266,1.322
3/27/2017,1:12,1.232,1.296
3/27/2017,1:18,1.197,1.267
3/27/2017,1:24,1.161,1.227
3/27/2017,1:30,1.123,1.182
3/27/2017,1:36,1.085,1.139
3/27/2017,1:42,1.045,1.098
3/27/2017,1:48,1.005,1.054
3/27/2017,1:54,0.964,1.01
3/27/2017,2:00,0.922,0.965
3/27/2017,2:06,0.88,0.915
3/27/2017,2:12,0.838,0.861
3/27/2017,2:18,0.795,0.809
3/27/2017,2:24,0.752,0.759
3/27/2017,2:30,0.709,0.716
3/27/2017,2:36,0.666,0.673
3/27/2017,2:42,0.623,0.629
3/27/2017,2:48,0.58,0.584
3/27/2017,2:54,0.537,0.538
3/27/2017,3:00,0.495,0.488
3/27/2017,3:06,0.453,0.435
3/27/2017,3:12,0.411,0.385
3/27/2017,3:18,0.37,0.341
3/27/2017,3:24,0.329,0.299
3/27/2017,3:30,0.289,0.259
3/27/2017,3:36,0.251,0.219
3/27/2017,3:42,0.213,0.189
3/27/2017,3:48,0.176,0.162
3/27/2017,3:54,0.141,0.134
3/27/2017,4:00,0.108,0.106
3/27/2017,4:06,0.076,0.082
3/27/2017,4:12,0.046,0.06
3/27/2017,4:18,0.018,0.036
3/27/2017,4:24,-0.008,0.011
3/27/2017,4:30,-0.031,-0.018
3/27/2017,4:36,-0.052,-0.046
3/27/2017,4:42,-0.071,-0.064
3/27/2017,4:48,-0.087,-0.082
3/27/2017,4:54,-0.1,-0.104
3/27/2017,5:00,-0.11,-0.119
3/27/2017,5:06,-0.118,-0.119
3/27/2017,5:12,-0.123,-0.111
3/27/2017,5:18,-0.126,-0.114
3/27/2017,5:24,-0.125,-0.11
3/27/2017,5:30,-0.123,-0.1
3/27/2017,5:36,-0.118,-0.086
3/27/2017,5:42,-0.111,-0.075
3/27/2017,5:48,-0.103,-0.056
3/27/2017,5:54,-0.092,-0.03
3/27/2017,6:00,-0.08,-0.003
3/27/2017,6:06,-0.067,0.015
3/27/2017,6:12,-0.052,0.026
3/27/2017,6:18,-0.037,0.04
3/27/2017,6:24,-0.021,0.053
3/27/2017,6:30,-0.004,0.066
3/27/2017,6:36,0.013,0.075
3/27/2017,6:42,0.03,0.091
3/27/2017,6:48,0.047,0.109
3/27/2017,6:54,0.064,0.12
3/27/2017,7:00,0.082,0.123
3/27/2017,7:06,0.099,0.126
3/27/2017,7:12,0.116,0.131
3/27/2017,7:18,0.133,0.135
3/27/2017,7:24,0.15,0.139
3/27/2017,7:30,0.167,0.147
3/27/2017,7:36,0.184,0.16
3/27/2017,7:42,0.202,0.175
3/27/2017,7:48,0.22,0.185
3/27/2017,7:54,0.238,0.198
3/27/2017,8:00,0.258,0.218
3/27/2017,8:06,0.278,0.244
3/27/2017,8:12,0.299,0.266
3/27/2017,8:18,0.321,0.292
3/27/2017,8:24,0.344,0.325
3/27/2017,8:30,0.369,0.363
3/27/2017,8:36,0.396,0.395
3/27/2017,8:42,0.423,0.422
3/27/2017,8:48,0.453,0.45
3/27/2017,8:54,0.484,0.482
3/27/2017,9:00,0.517,0.514
3/27/2017,9:06,0.551,0.553
3/27/2017,9:12,0.586,0.601
3/27/2017,9:18,0.624,0.65
3/27/2017,9:24,0.662,0.699
3/27/2017,9:30,0.702,0.74
3/27/2017,9:36,0.743,0.78
3/27/2017,9:42,0.784,0.817
3/27/2017,9:48,0.827,0.859
3/27/2017,9:54,0.869,0.909
3/27/2017,10:00,0.913,0.959
3/27/2017,10:06,0.956,1.004
3/27/2017,10:12,0.999,1.047
3/27/2017,10:18,1.042,1.093
3/27/2017,10:24,1.085,1.139
3/27/2017,10:30,1.126,1.177
3/27/2017,10:36,1.167,1.21
3/27/2017,10:42,1.206,1.247
3/27/2017,10:48,1.244,1.287
3/27/2017,10:54,1.28,1.316
3/27/2017,11:00,1.315,1.339
3/27/2017,11:06,1.348,1.364
3/27/2017,11:12,1.378,1.398
3/27/2017,11:18,1.406,1.431
3/27/2017,11:24,1.432,1.453
3/27/2017,11:30,1.455,1.468
3/27/2017,11:36,1.475,1.481
3/27/2017,11:42,1.492,1.494
3/27/2017,11:48,1.507,1.507
3/27/2017,11:54,1.518,1.521
3/27/2017,12:00,1.526,1.535
3/27/2017,12:06,1.532,1.546
3/27/2017,12:12,1.534,1.549
3/27/2017,12:18,1.532,1.547
3/27/2017,12:24,1.528,1.538
3/27/2017,12:30,1.521,1.524
3/27/2017,12:36,1.51,1.514
3/27/2017,12:42,1.497,1.505
3/27/2017,12:48,1.48,1.491
3/27/2017,12:54,1.461,1.469
3/27/2017,13:00,1.439,1.438
3/27/2017,13:06,1.414,1.404
3/27/2017,13:12,1.387,1.371
3/27/2017,13:18,1.358,1.339
3/27/2017,13:24,1.327,1.312
3/27/2017,13:30,1.293,1.292
3/27/2017,13:36,1.258,1.272
3/27/2017,13:42,1.221,1.242
3/27/2017,13:48,1.182,1.202
3/27/2017,13:54,1.142,1.159
3/27/2017,14:00,1.101,1.116
3/27/2017,14:06,1.059,1.079
3/27/2017,14:12,1.016,1.042
3/27/2017,14:18,0.973,1.009
3/27/2017,14:24,0.929,0.973
3/27/2017,14:30,0.884,0.926
3/27/2017,14:36,0.839,0.87
3/27/2017,14:42,0.793,0.811
3/27/2017,14:48,0.748,0.756
3/27/2017,14:54,0.702,0.711
3/27/2017,15:00,0.656,0.674
3/27/2017,15:06,0.611,0.645
3/27/2017,15:12,0.566,0.615
3/27/2017,15:18,0.521,0.577
3/27/2017,15:24,0.476,0.533
3/27/2017,15:30,0.432,0.481
3/27/2017,15:36,0.388,0.427
3/27/2017,15:42,0.345,0.376
3/27/2017,15:48,0.303,0.33
3/27/2017,15:54,0.262,0.293
3/27/2017,16:00,0.222,0.258
3/27/2017,16:06,0.183,0.219
3/27/2017,16:12,0.146,0.179
3/27/2017,16:18,0.111,0.136
3/27/2017,16:24,0.077,0.093
3/27/2017,16:30,0.045,0.054
3/27/2017,16:36,0.015,0.021
3/27/2017,16:42,-0.013,-0.004
3/27/2017,16:48,-0.038,-0.028
3/27/2017,16:54,-0.061,-0.048
3/27/2017,17:00,-0.081,-0.067
3/27/2017,17:06,-0.099,-0.087
3/27/2017,17:12,-0.113,-0.109
3/27/2017,17:18,-0.125,-0.126
3/27/2017,17:24,-0.134,-0.136
3/27/2017,17:30,-0.14,-0.142
3/27/2017,17:36,-0.144,-0.146
3/27/2017,17:42,-0.144,-0.147
3/27/2017,17:48,-0.142,-0.142
3/27/2017,17:54,-0.137,-0.128
3/27/2017,18:00,-0.13,-0.109
3/27/2017,18:06,-0.121,-0.086
3/27/2017,18:12,-0.11,-0.06
3/27/2017,18:18,-0.097,-0.028
3/27/2017,18:24,-0.082,0.005
3/27/2017,18:30,-0.066,0.031
3/27/2017,18:36,-0.049,0.053
3/27/2017,18:42,-0.031,0.08
3/27/2017,18:48,-0.012,0.104
3/27/2017,18:54,0.008,0.124
3/27/2017,19:00,0.027,0.145
3/27/2017,19:06,0.047,0.169
3/27/2017,19:12,0.067,0.189
3/27/2017,19:18,0.088,0.202
3/27/2017,19:24,0.108,0.206
3/27/2017,19:30,0.128,0.211
3/27/2017,19:36,0.147,0.217
3/27/2017,19:42,0.167,0.223
3/27/2017,19:48,0.187,0.23
3/27/2017,19:54,0.207,0.244
3/27/2017,20:00,0.226,0.26
3/27/2017,20:06,0.247,0.277
3/27/2017,20:12,0.267,0.291
3/27/2017,20:18,0.288,0.307
3/27/2017,20:24,0.31,0.322
3/27/2017,20:30,0.332,0.338
3/27/2017,20:36,0.356,0.354
3/27/2017,20:42,0.38,0.372
3/27/2017,20:48,0.406,0.393
3/27/2017,20:54,0.433,0.418
3/27/2017,21:00,0.462,0.451
3/27/2017,21:06,0.492,0.491
3/27/2017,21:12,0.523,0.533
3/27/2017,21:18,0.556,0.572
3/27/2017,21:24,0.591,0.614
3/27/2017,21:30,0.627,0.66
3/27/2017,21:36,0.665,0.709
3/27/2017,21:42,0.703,0.751
3/27/2017,21:48,0.744,0.794
3/27/2017,21:54,0.785,0.835
3/27/2017,22:00,0.827,0.888
3/27/2017,22:06,0.87,0.935
3/27/2017,22:12,0.914,0.982
3/27/2017,22:18,0.958,1.03
3/27/2017,22:24,1.002,1.083
3/27/2017,22:30,1.047,1.138
3/27/2017,22:36,1.091,1.191
3/27/2017,22:42,1.134,1.24
3/27/2017,22:48,1.177,1.288
3/27/2017,22:54,1.219,1.345
3/27/2017,23:00,1.26,1.395
3/27/2017,23:06,1.299,1.437
3/27/2017,23:12,1.337,1.476
3/27/2017,23:18,1.373,1.511
3/27/2017,23:24,1.407,1.541
3/27/2017,23:30,1.439,1.56
3/27/2017,23:36,1.468,1.581
3/27/2017,23:42,1.495,1.603
3/27/2017,23:48,1.52,1.626
3/27/2017,23:54,1.541,1.643
3/28/2017,0:00,1.56,1.657
3/28/2017,0:06,1.576,1.666
3/28/2017,0:12,1.588,1.67
3/28/2017,0:18,1.598,1.668
3/28/2017,0:24,1.604,1.663
3/28/2017,0:30,1.607,1.657
3/28/2017,0:36,1.607,1.649
3/28/2017,0:42,1.603,1.636
3/28/2017,0:48,1.596,1.617
3/28/2017,0:54,1.586,1.593
3/28/2017,1:00,1.573,1.568
3/28/2017,1:06,1.557,1.546
3/28/2017,1:12,1.537,1.52
3/28/2017,1:18,1.515,1.489
3/28/2017,1:24,1.49,1.457
3/28/2017,1:30,1.463,1.425
3/28/2017,1:36,1.433,1.39
3/28/2017,1:42,1.4,1.357
3/28/2017,1:48,1.365,1.331
3/28/2017,1:54,1.329,1.313
3/28/2017,2:00,1.29,1.291
3/28/2017,2:06,1.25,1.259
3/28/2017,2:12,1.209,1.219
3/28/2017,2:18,1.166,1.179
3/28/2017,2:24,1.121,1.138
3/28/2017,2:30,1.076,1.096
3/28/2017,2:36,1.031,1.049
3/28/2017,2:42,0.984,1.008
3/28/2017,2:48,0.937,0.966
3/28/2017,2:54,0.889,0.918
3/28/2017,3:00,0.842,0.859
3/28/2017,3:06,0.794,0.8
3/28/2017,3:12,0.746,0.745
3/28/2017,3:18,0.698,0.696
3/28/2017,3:24,0.65,0.647
3/28/2017,3:30,0.602,0.596
3/28/2017,3:36,0.555,0.544
3/28/2017,3:42,0.508,0.492
3/28/2017,3:48,0.462,0.44
3/28/2017,3:54,0.416,0.386
3/28/2017,4:00,0.371,0.34
3/28/2017,4:06,0.327,0.302
3/28/2017,4:12,0.284,0.266
3/28/2017,4:18,0.242,0.229
3/28/2017,4:24,0.201,0.192
3/28/2017,4:30,0.161,0.157
3/28/2017,4:36,0.123,0.12
3/28/2017,4:42,0.087,0.083
3/28/2017,4:48,0.052,0.05
3/28/2017,4:54,0.02,0.024
3/28/2017,5:00,-0.011,0.002
3/28/2017,5:06,-0.039,-0.02
3/28/2017,5:12,-0.065,-0.039
3/28/2017,5:18,-0.088,-0.052
3/28/2017,5:24,-0.109,-0.065
3/28/2017,5:30,-0.127,-0.079
3/28/2017,5:36,-0.142,-0.091
3/28/2017,5:42,-0.155,-0.1
3/28/2017,5:48,-0.165,-0.106
3/28/2017,5:54,-0.172,-0.104
3/28/2017,6:00,-0.176,-0.098
3/28/2017,6:06,-0.177,-0.091
3/28/2017,6:12,-0.176,-0.088
3/28/2017,6:18,-0.173,-0.082
3/28/2017,6:24,-0.167,-0.073
3/28/2017,6:30,-0.159,-0.061
3/28/2017,6:36,-0.15,-0.052
3/28/2017,6:42,-0.138,-0.04
3/28/2017,6:48,-0.125,-0.02
3/28/2017,6:54,-0.111,0.009
3/28/2017,7:00,-0.095,0.032
3/28/2017,7:06,-0.079,0.05
3/28/2017,7:12,-0.062,0.064
3/28/2017,7:18,-0.045,0.079
3/28/2017,7:24,-0.027,0.091
3/28/2017,7:30,-0.009,0.102
3/28/2017,7:36,0.009,0.106
3/28/2017,7:42,0.027,0.114
3/28/2017,7:48,0.045,0.12
3/28/2017,7:54,0.063,0.127
3/28/2017,8:00,0.081,0.13
3/28/2017,8:06,0.099,0.132
3/28/2017,8:12,0.117,0.131
3/28/2017,8:18,0.134,0.137
3/28/2017,8:24,0.153,0.153
3/28/2017,8:30,0.171,0.172
3/28/2017,8:36,0.19,0.191
3/28/2017,8:42,0.21,0.219
3/28/2017,8:48,0.23,0.25
3/28/2017,8:54,0.251,0.281
3/28/2017,9:00,0.274,0.296
3/28/2017,9:06,0.298,0.303
3/28/2017,9:12,0.323,0.318
3/28/2017,9:18,0.349,0.346
3/28/2017,9:24,0.377,0.385
3/28/2017,9:30,0.407,0.428
3/28/2017,9:36,0.439,0.477
3/28/2017,9:42,0.472,0.534
3/28/2017,9:48,0.507,0.583
3/28/2017,9:54,0.544,0.617
3/28/2017,10:00,0.582,0.645
3/28/2017,10:06,0.622,0.685
3/28/2017,10:12,0.663,0.729
3/28/2017,10:18,0.706,0.777
3/28/2017,10:24,0.75,0.83
3/28/2017,10:30,0.794,0.892
3/28/2017,10:36,0.84,0.952
3/28/2017,10:42,0.886,1.016
3/28/2017,10:48,0.932,1.071
3/28/2017,10:54,0.979,1.118
3/28/2017,11:00,1.025,1.168
3/28/2017,11:06,1.071,1.22
3/28/2017,11:12,1.116,1.267
3/28/2017,11:18,1.161,1.308
3/28/2017,11:24,1.204,1.357
3/28/2017,11:30,1.246,1.406
3/28/2017,11:36,1.286,1.448
3/28/2017,11:42,1.325,1.477
3/28/2017,11:48,1.362,1.507
3/28/2017,11:54,1.396,1.538
3/28/2017,12:00,1.428,1.57
3/28/2017,12:06,1.458,1.585
3/28/2017,12:12,1.485,1.593
3/28/2017,12:18,1.509,1.609
3/28/2017,12:24,1.53,1.624
3/28/2017,12:30,1.548,1.631
3/28/2017,12:36,1.563,1.64
3/28/2017,12:42,1.574,1.654
3/28/2017,12:48,1.583,1.671
3/28/2017,12:54,1.587,1.678
3/28/2017,13:00,1.589,1.678
3/28/2017,13:06,1.587,1.678
3/28/2017,13:12,1.581,1.681
3/28/2017,13:18,1.572,1.684
3/28/2017,13:24,1.56,1.674
3/28/2017,13:30,1.544,1.651
3/28/2017,13:36,1.525,1.624
3/28/2017,13:42,1.504,1.594
3/28/2017,13:48,1.479,1.565
3/28/2017,13:54,1.451,1.536
3/28/2017,14:00,1.42,1.505
3/28/2017,14:06,1.387,1.468
3/28/2017,14:12,1.352,1.425
3/28/2017,14:18,1.315,1.378
3/28/2017,14:24,1.275,1.331
3/28/2017,14:30,1.234,1.296
3/28/2017,14:36,1.19,1.271
3/28/2017,14:42,1.146,1.245
3/28/2017,14:48,1.1,1.209
3/28/2017,14:54,1.053,1.164
3/28/2017,15:00,1.006,1.116
3/28/2017,15:06,0.957,1.062
3/28/2017,15:12,0.908,0.995
3/28/2017,15:18,0.859,0.928
3/28/2017,15:24,0.809,0.874
3/28/2017,15:30,0.759,0.831
3/28/2017,15:36,0.709,0.786
3/28/2017,15:42,0.659,0.733
3/28/2017,15:48,0.61,0.683
3/28/2017,15:54,0.56,0.635
3/28/2017,16:00,0.512,0.586
3/28/2017,16:06,0.463,0.536
3/28/2017,16:12,0.416,0.488
3/28/2017,16:18,0.369,0.45
3/28/2017,16:24,0.323,0.407
3/28/2017,16:30,0.279,0.358
3/28/2017,16:36,0.235,0.3
3/28/2017,16:42,0.193,0.244
3/28/2017,16:48,0.152,0.194
3/28/2017,16:54,0.113,0.149
3/28/2017,17:00,0.075,0.105
3/28/2017,17:06,0.039,0.064
3/28/2017,17:12,0.006,0.028
3/28/2017,17:18,-0.026,-0.006
3/28/2017,17:24,-0.055,-0.04
3/28/2017,17:30,-0.082,-0.067
3/28/2017,17:36,-0.106,-0.088
3/28/2017,17:42,-0.127,-0.108
3/28/2017,17:48,-0.146,-0.125
3/28/2017,17:54,-0.161,-0.136
3/28/2017,18:00,-0.174,-0.133
3/28/2017,18:06,-0.184,-0.12
3/28/2017,18:12,-0.191,-0.104
3/28/2017,18:18,-0.194,-0.091
3/28/2017,18:24,-0.195,-0.083
3/28/2017,18:30,-0.194,-0.077
3/28/2017,18:36,-0.189,-0.071
3/28/2017,18:42,-0.182,-0.055
3/28/2017,18:48,-0.172,-0.025
3/28/2017,18:54,-0.161,0.016
3/28/2017,19:00,-0.147,0.056
3/28/2017,19:06,-0.131,0.099
3/28/2017,19:12,-0.114,0.141
3/28/2017,19:18,-0.095,0.182
3/28/2017,19:24,-0.076,0.215
3/28/2017,19:30,-0.055,0.244
3/28/2017,19:36,-0.033,0.271
3/28/2017,19:42,-0.011,0.295
3/28/2017,19:48,0.011,0.313
3/28/2017,19:54,0.034,0.311
3/28/2017,20:00,0.056,0.286
3/28/2017,20:06,0.079,0.238
3/28/2017,20:12,0.102,0.178
3/28/2017,20:18,0.124,0.127
3/28/2017,20:24,0.146,0.101
3/28/2017,20:30,0.169,0.105
3/28/2017,20:36,0.191,0.14
3/28/2017,20:42,0.213,0.197
3/28/2017,20:48,0.235,0.245
3/28/2017,20:54,0.258,0.265
3/28/2017,21:00,0.28,0.264
3/28/2017,21:06,0.304,0.265
3/28/2017,21:12,0.328,0.278
3/28/2017,21:18,0.352,0.313
3/28/2017,21:24,0.378,0.376
3/28/2017,21:30,0.405,0.439
3/28/2017,21:36,0.433,0.481
3/28/2017,21:42,0.462,0.504
3/28/2017,21:48,0.492,0.521
3/28/2017,21:54,0.524,0.544
3/28/2017,22:00,0.558,0.582
3/28/2017,22:06,0.593,0.631
3/28/2017,22:12,0.629,0.69
3/28/2017,22:18,0.667,0.763
3/28/2017,22:24,0.706,0.849
3/28/2017,22:30,0.747,0.916
3/28/2017,22:36,0.789,0.96
3/28/2017,22:42,0.832,0.988
3/28/2017,22:48,0.876,1.02
3/28/2017,22:54,0.92,1.053
3/28/2017,23:00,0.966,1.099
3/28/2017,23:06,1.011,1.161
3/28/2017,23:12,1.057,1.227
3/28/2017,23:18,1.102,1.283
3/28/2017,23:24,1.148,1.33
3/28/2017,23:30,1.192,1.377
3/28/2017,23:36,1.236,1.42
3/28/2017,23:42,1.279,1.464
3/28/2017,23:48,1.321,1.518
3/28/2017,23:54,1.361,1.585
3/29/2017,0:00,1.4,1.661
3/29/2017,0:06,1.437,1.726
3/29/2017,0:12,1.471,1.779
3/29/2017,0:18,1.504,1.799
3/29/2017,0:24,1.534,1.807
3/29/2017,0:30,1.561,1.815
3/29/2017,0:36,1.586,1.832
3/29/2017,0:42,1.608,1.867
3/29/2017,0:48,1.627,1.912
3/29/2017,0:54,1.642,1.938
3/29/2017,1:00,1.655,1.942
3/29/2017,1:06,1.664,1.923
3/29/2017,1:12,1.67,1.891
3/29/2017,1:18,1.672,1.857
3/29/2017,1:24,1.671,1.839
3/29/2017,1:30,1.667,1.843
3/29/2017,1:36,1.659,1.844
3/29/2017,1:42,1.647,1.831
3/29/2017,1:48,1.633,1.803
3/29/2017,1:54,1.615,1.757
3/29/2017,2:00,1.594,1.69
3/29/2017,2:06,1.57,1.625
3/29/2017,2:12,1.543,1.591
3/29/2017,2:18,1.513,1.588
3/29/2017,2:24,1.48,1.586
3/29/2017,2:30,1.445,1.566
3/29/2017,2:36,1.407,1.527
3/29/2017,2:42,1.368,1.476
3/29/2017,2:48,1.326,1.421
3/29/2017,2:54,1.283,1.369
3/29/2017,3:00,1.238,1.333
3/29/2017,3:06,1.191,1.31
3/29/2017,3:12,1.144,1.282
3/29/2017,3:18,1.095,1.226
3/29/2017,3:24,1.046,1.149
3/29/2017,3:30,0.996,1.077
3/29/2017,3:36,0.945,1.019
3/29/2017,3:42,0.894,0.968
3/29/2017,3:48,0.843,0.92
3/29/2017,3:54,0.792,0.881
3/29/2017,4:00,0.741,0.846
3/29/2017,4:06,0.69,0.805
3/29/2017,4:12,0.639,0.744
3/29/2017,4:18,0.589,0.684
3/29/2017,4:24,0.539,0.634
3/29/2017,4:30,0.49,0.59
3/29/2017,4:36,0.442,0.547
3/29/2017,4:42,0.395,0.502
3/29/2017,4:48,0.348,0.456
3/29/2017,4:54,0.303,0.41
3/29/2017,5:00,0.258,0.364
3/29/2017,5:06,0.215,0.316
3/29/2017,5:12,0.174,0.264
3/29/2017,5:18,0.134,0.217
3/29/2017,5:24,0.096,0.182
3/29/2017,5:30,0.059,0.156
3/29/2017,5:36,0.025,0.134
3/29/2017,5:42,-0.008,0.108
3/29/2017,5:48,-0.038,0.078
3/29/2017,5:54,-0.066,0.044
3/29/2017,6:00,-0.092,0.012
3/29/2017,6:06,-0.115,-0.019
3/29/2017,6:12,-0.135,-0.051
3/29/2017,6:18,-0.152,-0.077
3/29/2017,6:24,-0.167,-0.092
3/29/2017,6:30,-0.179,-0.096
3/29/2017,6:36,-0.188,-0.098
3/29/2017,6:42,-0.195,-0.1
3/29/2017,6:48,-0.198,-0.098
3/29/2017,6:54,-0.2,-0.085
3/29/2017,7:00,-0.198,-0.067
3/29/2017,7:06,-0.194,-0.05
3/29/2017,7:12,-0.188,-0.031
3/29/2017,7:18,-0.18,-0.007
3/29/2017,7:24,-0.169,0.015
3/29/2017,7:30,-0.157,0.036
3/29/2017,7:36,-0.144,0.054
3/29/2017,7:42,-0.129,0.072
3/29/2017,7:48,-0.113,0.083
3/29/2017,7:54,-0.097,0.092
3/29/2017,8:00,-0.079,0.102
3/29/2017,8:06,-0.061,0.116
3/29/2017,8:12,-0.043,0.131
3/29/2017,8:18,-0.024,0.142
3/29/2017,8:24,-0.005,0.148
3/29/2017,8:30,0.013,0.149
3/29/2017,8:36,0.032,0.152
3/29/2017,8:42,0.051,0.159
3/29/2017,8:48,0.069,0.165
3/29/2017,8:54,0.088,0.168
3/29/2017,9:00,0.106,0.171
3/29/2017,9:06,0.125,0.181
3/29/2017,9:12,0.144,0.194
3/29/2017,9:18,0.163,0.199
3/29/2017,9:24,0.182,0.199
3/29/2017,9:30,0.203,0.208
3/29/2017,9:36,0.224,0.226
3/29/2017,9:42,0.245,0.248
3/29/2017,9:48,0.268,0.27
3/29/2017,9:54,0.292,0.298
3/29/2017,10:00,0.318,0.329
3/29/2017,10:06,0.345,0.361
3/29/2017,10:12,0.373,0.392
3/29/2017,10:18,0.403,0.425
3/29/2017,10:24,0.435,0.459
3/29/2017,10:30,0.468,0.492
3/29/2017,10:36,0.504,0.529
3/29/2017,10:42,0.54,0.57
3/29/2017,10:48,0.579,0.622
3/29/2017,10:54,0.619,0.672
3/29/2017,11:00,0.66,0.735
3/29/2017,11:06,0.703,0.767
3/29/2017,11:12,0.747,0.814
3/29/2017,11:18,0.792,0.853
3/29/2017,11:24,0.837,0.902
3/29/2017,11:30,0.884,0.95
3/29/2017,11:36,0.93,1.003
3/29/2017,11:42,0.977,1.047
3/29/2017,11:48,1.024,1.099
3/29/2017,11:54,1.07,1.143
3/29/2017,12:00,1.116,1.183
3/29/2017,12:06,1.161,1.218
3/29/2017,12:12,1.205,1.261
3/29/2017,12:18,1.247,1.304
3/29/2017,12:24,1.289,1.344
3/29/2017,12:30,1.328,1.387
3/29/2017,12:36,1.365,1.426
3/29/2017,12:42,1.401,1.461
3/29/2017,12:48,1.434,1.497
3/29/2017,12:54,1.464,1.521
3/29/2017,13:00,1.492,1.55
3/29/2017,13:06,1.517,1.581
3/29/2017,13:12,1.538,1.616
3/29/2017,13:18,1.557,1.636
3/29/2017,13:24,1.573,1.65
3/29/2017,13:30,1.585,1.667
3/29/2017,13:36,1.593,1.69
3/29/2017,13:42,1.598,1.685
3/29/2017,13:48,1.6,1.675
3/29/2017,13:54,1.598,1.669
3/29/2017,14:00,1.593,1.65
