#Predicted and verified water level from NOAA CO-OPS,,,
#Station QPTR1 (8454049) ,,,
#Measured relative to MLLW ,,,
#Predicted water level every 6 minutes for 2017,,,
#Verified water level every 6 minutes for 2017,,,
#Copied by Grace Kowalski on 07/12/2022,,,
Date,Time (GMT),Predicted (m),Verified (m)
2/19/2017,6:30,0.895,1.097
2/19/2017,6:36,0.897,1.103
2/19/2017,6:42,0.897,1.09
2/19/2017,6:48,0.896,1.085
2/19/2017,6:54,0.894,1.089
2/19/2017,7:00,0.891,1.084
2/19/2017,7:06,0.887,1.069
2/19/2017,7:12,0.881,1.058
2/19/2017,7:18,0.875,1.048
2/19/2017,7:24,0.868,1.038
2/19/2017,7:30,0.859,1.035
2/19/2017,7:36,0.85,1.022
2/19/2017,7:42,0.84,1.007
2/19/2017,7:48,0.829,0.981
2/19/2017,7:54,0.817,0.968
2/19/2017,8:00,0.805,0.96
2/19/2017,8:06,0.791,0.941
2/19/2017,8:12,0.778,0.922
2/19/2017,8:18,0.763,0.893
2/19/2017,8:24,0.748,0.863
2/19/2017,8:30,0.732,0.843
2/19/2017,8:36,0.716,0.838
2/19/2017,8:42,0.699,0.813
2/19/2017,8:48,0.682,0.781
2/19/2017,8:54,0.664,0.751
2/19/2017,9:00,0.646,0.733
2/19/2017,9:06,0.628,0.703
2/19/2017,9:12,0.609,0.669
2/19/2017,9:18,0.59,0.652
2/19/2017,9:24,0.571,0.628
2/19/2017,9:30,0.551,0.586
2/19/2017,9:36,0.532,0.565
2/19/2017,9:42,0.512,0.562
2/19/2017,9:48,0.492,0.554
2/19/2017,9:54,0.473,0.522
2/19/2017,10:00,0.454,0.492
2/19/2017,10:06,0.434,0.478
2/19/2017,10:12,0.416,0.458
2/19/2017,10:18,0.397,0.434
2/19/2017,10:24,0.38,0.414
2/19/2017,10:30,0.363,0.396
2/19/2017,10:36,0.346,0.383
2/19/2017,10:42,0.331,0.363
2/19/2017,10:48,0.316,0.362
2/19/2017,10:54,0.302,0.353
2/19/2017,11:00,0.289,0.338
2/19/2017,11:06,0.277,0.335
2/19/2017,11:12,0.266,0.337
2/19/2017,11:18,0.256,0.33
2/19/2017,11:24,0.247,0.317
2/19/2017,11:30,0.239,0.317
2/19/2017,11:36,0.232,0.314
2/19/2017,11:42,0.226,0.303
2/19/2017,11:48,0.221,0.285
2/19/2017,11:54,0.218,0.289
2/19/2017,12:00,0.215,0.298
2/19/2017,12:06,0.212,0.304
2/19/2017,12:12,0.211,0.304
2/19/2017,12:18,0.21,0.309
2/19/2017,12:24,0.21,0.312
2/19/2017,12:30,0.211,0.32
2/19/2017,12:36,0.212,0.326
2/19/2017,12:42,0.214,0.338
2/19/2017,12:48,0.216,0.34
2/19/2017,12:54,0.219,0.344
2/19/2017,13:00,0.222,0.346
2/19/2017,13:06,0.225,0.354
2/19/2017,13:12,0.229,0.364
2/19/2017,13:18,0.232,0.364
2/19/2017,13:24,0.236,0.374
2/19/2017,13:30,0.241,0.374
2/19/2017,13:36,0.245,0.385
2/19/2017,13:42,0.25,0.403
2/19/2017,13:48,0.255,0.412
2/19/2017,13:54,0.26,0.402
2/19/2017,14:00,0.266,0.394
2/19/2017,14:06,0.271,0.403
2/19/2017,14:12,0.277,0.415
2/19/2017,14:18,0.283,0.417
2/19/2017,14:24,0.29,0.415
2/19/2017,14:30,0.297,0.412
2/19/2017,14:36,0.304,0.409
2/19/2017,14:42,0.311,0.414
2/19/2017,14:48,0.319,0.439
2/19/2017,14:54,0.327,0.441
2/19/2017,15:00,0.336,0.442
2/19/2017,15:06,0.345,0.442
2/19/2017,15:12,0.355,0.449
2/19/2017,15:18,0.365,0.455
2/19/2017,15:24,0.375,0.478
2/19/2017,15:30,0.386,0.477
2/19/2017,15:36,0.397,0.482
2/19/2017,15:42,0.409,0.49
2/19/2017,15:48,0.421,0.494
2/19/2017,15:54,0.433,0.492
2/19/2017,16:00,0.446,0.495
2/19/2017,16:06,0.46,0.507
2/19/2017,16:12,0.473,0.514
2/19/2017,16:18,0.487,0.518
2/19/2017,16:24,0.502,0.521
2/19/2017,16:30,0.516,0.537
2/19/2017,16:36,0.531,0.554
2/19/2017,16:42,0.546,0.565
2/19/2017,16:48,0.561,0.575
2/19/2017,16:54,0.577,0.598
2/19/2017,17:00,0.592,0.612
2/19/2017,17:06,0.607,0.634
2/19/2017,17:12,0.622,0.661
2/19/2017,17:18,0.637,0.672
2/19/2017,17:24,0.652,0.678
2/19/2017,17:30,0.666,0.698
2/19/2017,17:36,0.68,0.717
2/19/2017,17:42,0.693,0.724
2/19/2017,17:48,0.706,0.729
2/19/2017,17:54,0.718,0.76
2/19/2017,18:00,0.729,0.787
2/19/2017,18:06,0.739,0.797
2/19/2017,18:12,0.749,0.814
2/19/2017,18:18,0.757,0.836
2/19/2017,18:24,0.764,0.845
2/19/2017,18:30,0.771,0.847
2/19/2017,18:36,0.776,0.861
2/19/2017,18:42,0.78,0.87
2/19/2017,18:48,0.783,0.879
2/19/2017,18:54,0.784,0.887
2/19/2017,19:00,0.785,0.892
2/19/2017,19:06,0.784,0.894
2/19/2017,19:12,0.782,0.889
2/19/2017,19:18,0.779,0.895
2/19/2017,19:24,0.775,0.907
2/19/2017,19:30,0.77,0.899
2/19/2017,19:36,0.764,0.895
2/19/2017,19:42,0.757,0.897
2/19/2017,19:48,0.749,0.881
2/19/2017,19:54,0.74,0.871
2/19/2017,20:00,0.731,0.871
2/19/2017,20:06,0.721,0.866
2/19/2017,20:12,0.71,0.849
2/19/2017,20:18,0.698,0.83
2/19/2017,20:24,0.686,0.821
2/19/2017,20:30,0.673,0.81
2/19/2017,20:36,0.66,0.795
2/19/2017,20:42,0.646,0.789
2/19/2017,20:48,0.632,0.782
2/19/2017,20:54,0.617,0.761
2/19/2017,21:00,0.602,0.731
2/19/2017,21:06,0.587,0.717
2/19/2017,21:12,0.571,0.697
2/19/2017,21:18,0.555,0.681
2/19/2017,21:24,0.538,0.67
2/19/2017,21:30,0.521,0.644
2/19/2017,21:36,0.504,0.62
2/19/2017,21:42,0.487,0.606
2/19/2017,21:48,0.47,0.602
2/19/2017,21:54,0.452,0.589
2/19/2017,22:00,0.435,0.572
2/19/2017,22:06,0.417,0.546
2/19/2017,22:12,0.4,0.529
2/19/2017,22:18,0.383,0.51
2/19/2017,22:24,0.365,0.493
2/19/2017,22:30,0.349,0.485
2/19/2017,22:36,0.332,0.466
2/19/2017,22:42,0.316,0.449
2/19/2017,22:48,0.301,0.427
2/19/2017,22:54,0.286,0.424
2/19/2017,23:00,0.272,0.406
2/19/2017,23:06,0.258,0.395
2/19/2017,23:12,0.246,0.392
2/19/2017,23:18,0.234,0.377
2/19/2017,23:24,0.223,0.359
2/19/2017,23:30,0.214,0.345
2/19/2017,23:36,0.205,0.336
2/19/2017,23:42,0.197,0.33
2/19/2017,23:48,0.191,0.314
2/19/2017,23:54,0.185,0.305
2/20/2017,0:00,0.181,0.313
2/20/2017,0:06,0.178,0.314
2/20/2017,0:12,0.175,0.305
2/20/2017,0:18,0.174,0.31
2/20/2017,0:24,0.174,0.313
2/20/2017,0:30,0.174,0.308
2/20/2017,0:36,0.175,0.306
2/20/2017,0:42,0.177,0.309
2/20/2017,0:48,0.18,0.319
2/20/2017,0:54,0.184,0.316
2/20/2017,1:00,0.188,0.307
2/20/2017,1:06,0.193,0.308
2/20/2017,1:12,0.198,0.317
2/20/2017,1:18,0.203,0.321
2/20/2017,1:24,0.209,0.329
2/20/2017,1:30,0.216,0.336
2/20/2017,1:36,0.222,0.351
2/20/2017,1:42,0.229,0.346
2/20/2017,1:48,0.236,0.345
2/20/2017,1:54,0.244,0.354
2/20/2017,2:00,0.251,0.359
2/20/2017,2:06,0.259,0.368
2/20/2017,2:12,0.267,0.38
2/20/2017,2:18,0.275,0.383
2/20/2017,2:24,0.284,0.388
2/20/2017,2:30,0.292,0.4
2/20/2017,2:36,0.301,0.407
2/20/2017,2:42,0.31,0.418
2/20/2017,2:48,0.32,0.429
2/20/2017,2:54,0.329,0.436
2/20/2017,3:00,0.339,0.439
2/20/2017,3:06,0.349,0.451
2/20/2017,3:12,0.36,0.461
2/20/2017,3:18,0.371,0.471
2/20/2017,3:24,0.382,0.486
2/20/2017,3:30,0.393,0.496
2/20/2017,3:36,0.405,0.514
2/20/2017,3:42,0.417,0.52
2/20/2017,3:48,0.43,0.531
2/20/2017,3:54,0.443,0.554
2/20/2017,4:00,0.456,0.568
2/20/2017,4:06,0.469,0.573
2/20/2017,4:12,0.483,0.59
2/20/2017,4:18,0.497,0.604
2/20/2017,4:24,0.512,0.625
2/20/2017,4:30,0.527,0.647
2/20/2017,4:36,0.542,0.662
2/20/2017,4:42,0.557,0.667
2/20/2017,4:48,0.573,0.687
2/20/2017,4:54,0.588,0.713
2/20/2017,5:00,0.604,0.728
2/20/2017,5:06,0.62,0.749
2/20/2017,5:12,0.636,0.772
2/20/2017,5:18,0.653,0.789
2/20/2017,5:24,0.669,0.799
2/20/2017,5:30,0.685,0.817
2/20/2017,5:36,0.7,0.849
2/20/2017,5:42,0.716,0.86
2/20/2017,5:48,0.731,0.871
2/20/2017,5:54,0.746,0.887
2/20/2017,6:00,0.76,0.907
2/20/2017,6:06,0.774,0.923
2/20/2017,6:12,0.788,0.932
2/20/2017,6:18,0.8,0.953
2/20/2017,6:24,0.812,0.974
2/20/2017,6:30,0.823,0.975
2/20/2017,6:36,0.833,0.985
2/20/2017,6:42,0.842,0.999
2/20/2017,6:48,0.85,1.01
2/20/2017,6:54,0.858,1.021
2/20/2017,7:00,0.864,1.025
2/20/2017,7:06,0.869,1.036
2/20/2017,7:12,0.873,1.034
2/20/2017,7:18,0.876,1.036
2/20/2017,7:24,0.877,1.045
2/20/2017,7:30,0.878,1.05
2/20/2017,7:36,0.878,1.039
2/20/2017,7:42,0.876,1.028
2/20/2017,7:48,0.874,1.029
2/20/2017,7:54,0.871,1.027
2/20/2017,8:00,0.867,1.009
2/20/2017,8:06,0.862,1
2/20/2017,8:12,0.856,0.991
2/20/2017,8:18,0.849,0.979
2/20/2017,8:24,0.842,0.973
2/20/2017,8:30,0.834,0.965
2/20/2017,8:36,0.825,0.953
2/20/2017,8:42,0.816,0.94
2/20/2017,8:48,0.806,0.937
2/20/2017,8:54,0.795,0.926
2/20/2017,9:00,0.784,0.917
2/20/2017,9:06,0.773,0.897
2/20/2017,9:12,0.761,0.883
2/20/2017,9:18,0.748,0.862
2/20/2017,9:24,0.735,0.842
2/20/2017,9:30,0.721,0.819
2/20/2017,9:36,0.707,0.802
2/20/2017,9:42,0.693,0.787
2/20/2017,9:48,0.678,0.763
2/20/2017,9:54,0.662,0.74
2/20/2017,10:00,0.646,0.727
2/20/2017,10:06,0.63,0.714
2/20/2017,10:12,0.613,0.695
2/20/2017,10:18,0.595,0.672
2/20/2017,10:24,0.578,0.65
2/20/2017,10:30,0.56,0.629
2/20/2017,10:36,0.542,0.608
2/20/2017,10:42,0.524,0.589
2/20/2017,10:48,0.505,0.572
2/20/2017,10:54,0.487,0.554
2/20/2017,11:00,0.469,0.535
2/20/2017,11:06,0.451,0.518
2/20/2017,11:12,0.433,0.511
2/20/2017,11:18,0.415,0.499
2/20/2017,11:24,0.398,0.491
2/20/2017,11:30,0.381,0.479
2/20/2017,11:36,0.365,0.47
2/20/2017,11:42,0.349,0.458
2/20/2017,11:48,0.334,0.442
2/20/2017,11:54,0.32,0.434
2/20/2017,12:00,0.307,0.415
2/20/2017,12:06,0.294,0.406
2/20/2017,12:12,0.283,0.406
2/20/2017,12:18,0.272,0.397
2/20/2017,12:24,0.262,0.391
2/20/2017,12:30,0.253,0.39
2/20/2017,12:36,0.245,0.392
2/20/2017,12:42,0.238,0.391
2/20/2017,12:48,0.232,0.389
2/20/2017,12:54,0.227,0.384
2/20/2017,13:00,0.222,0.384
2/20/2017,13:06,0.218,0.375
2/20/2017,13:12,0.215,0.371
2/20/2017,13:18,0.213,0.376
2/20/2017,13:24,0.211,0.378
2/20/2017,13:30,0.21,0.381
2/20/2017,13:36,0.209,0.384
2/20/2017,13:42,0.209,0.39
2/20/2017,13:48,0.209,0.384
2/20/2017,13:54,0.21,0.375
2/20/2017,14:00,0.211,0.384
2/20/2017,14:06,0.213,0.388
2/20/2017,14:12,0.215,0.388
2/20/2017,14:18,0.218,0.38
2/20/2017,14:24,0.22,0.375
2/20/2017,14:30,0.224,0.374
2/20/2017,14:36,0.227,0.362
2/20/2017,14:42,0.231,0.354
2/20/2017,14:48,0.236,0.35
2/20/2017,14:54,0.24,0.353
2/20/2017,15:00,0.246,0.338
2/20/2017,15:06,0.251,0.335
2/20/2017,15:12,0.257,0.342
2/20/2017,15:18,0.264,0.338
2/20/2017,15:24,0.271,0.331
2/20/2017,15:30,0.279,0.332
2/20/2017,15:36,0.287,0.346
2/20/2017,15:42,0.295,0.357
2/20/2017,15:48,0.305,0.359
2/20/2017,15:54,0.314,0.361
2/20/2017,16:00,0.324,0.362
2/20/2017,16:06,0.335,0.364
2/20/2017,16:12,0.346,0.374
2/20/2017,16:18,0.358,0.384
2/20/2017,16:24,0.37,0.386
2/20/2017,16:30,0.383,0.387
2/20/2017,16:36,0.396,0.395
2/20/2017,16:42,0.409,0.41
2/20/2017,16:48,0.423,0.433
2/20/2017,16:54,0.438,0.442
2/20/2017,17:00,0.453,0.464
2/20/2017,17:06,0.468,0.483
2/20/2017,17:12,0.483,0.494
2/20/2017,17:18,0.499,0.517
2/20/2017,17:24,0.514,0.536
2/20/2017,17:30,0.53,0.548
2/20/2017,17:36,0.546,0.565
2/20/2017,17:42,0.562,0.591
2/20/2017,17:48,0.578,0.609
2/20/2017,17:54,0.594,0.627
2/20/2017,18:00,0.61,0.656
2/20/2017,18:06,0.625,0.693
2/20/2017,18:12,0.64,0.71
2/20/2017,18:18,0.655,0.733
2/20/2017,18:24,0.669,0.757
2/20/2017,18:30,0.683,0.778
2/20/2017,18:36,0.696,0.799
2/20/2017,18:42,0.708,0.82
2/20/2017,18:48,0.72,0.838
2/20/2017,18:54,0.73,0.845
2/20/2017,19:00,0.74,0.852
2/20/2017,19:06,0.749,0.863
2/20/2017,19:12,0.757,0.882
2/20/2017,19:18,0.763,0.889
2/20/2017,19:24,0.769,0.895
2/20/2017,19:30,0.774,0.91
2/20/2017,19:36,0.777,0.917
2/20/2017,19:42,0.779,0.916
2/20/2017,19:48,0.781,0.915
2/20/2017,19:54,0.781,0.921
2/20/2017,20:00,0.78,0.911
2/20/2017,20:06,0.778,0.901
2/20/2017,20:12,0.776,0.895
2/20/2017,20:18,0.772,0.893
2/20/2017,20:24,0.767,0.887
2/20/2017,20:30,0.762,0.885
2/20/2017,20:36,0.756,0.876
2/20/2017,20:42,0.749,0.865
2/20/2017,20:48,0.741,0.858
2/20/2017,20:54,0.733,0.846
2/20/2017,21:00,0.724,0.833
2/20/2017,21:06,0.714,0.818
2/20/2017,21:12,0.704,0.8
2/20/2017,21:18,0.694,0.787
2/20/2017,21:24,0.682,0.778
2/20/2017,21:30,0.671,0.763
2/20/2017,21:36,0.659,0.751
2/20/2017,21:42,0.646,0.742
2/20/2017,21:48,0.633,0.728
2/20/2017,21:54,0.62,0.704
2/20/2017,22:00,0.606,0.69
2/20/2017,22:06,0.591,0.671
2/20/2017,22:12,0.576,0.657
2/20/2017,22:18,0.561,0.641
2/20/2017,22:24,0.545,0.624
2/20/2017,22:30,0.529,0.607
2/20/2017,22:36,0.513,0.601
2/20/2017,22:42,0.496,0.582
2/20/2017,22:48,0.479,0.567
2/20/2017,22:54,0.461,0.56
2/20/2017,23:00,0.444,0.547
2/20/2017,23:06,0.426,0.529
2/20/2017,23:12,0.408,0.515
2/20/2017,23:18,0.391,0.504
2/20/2017,23:24,0.373,0.485
2/20/2017,23:30,0.356,0.462
2/20/2017,23:36,0.339,0.452
2/20/2017,23:42,0.322,0.44
2/20/2017,23:48,0.306,0.433
2/20/2017,23:54,0.29,0.418
2/21/2017,0:00,0.275,0.412
2/21/2017,0:06,0.261,0.4
2/21/2017,0:12,0.248,0.384
2/21/2017,0:18,0.235,0.382
2/21/2017,0:24,0.223,0.373
2/21/2017,0:30,0.213,0.362
2/21/2017,0:36,0.203,0.347
2/21/2017,0:42,0.194,0.34
2/21/2017,0:48,0.187,0.339
2/21/2017,0:54,0.18,0.331
2/21/2017,1:00,0.175,0.315
2/21/2017,1:06,0.17,0.31
2/21/2017,1:12,0.167,0.303
2/21/2017,1:18,0.164,0.304
2/21/2017,1:24,0.162,0.306
2/21/2017,1:30,0.162,0.303
2/21/2017,1:36,0.162,0.302
2/21/2017,1:42,0.163,0.296
2/21/2017,1:48,0.164,0.291
2/21/2017,1:54,0.167,0.294
2/21/2017,2:00,0.169,0.296
2/21/2017,2:06,0.173,0.308
2/21/2017,2:12,0.177,0.311
2/21/2017,2:18,0.182,0.313
2/21/2017,2:24,0.187,0.311
2/21/2017,2:30,0.192,0.311
2/21/2017,2:36,0.198,0.32
2/21/2017,2:42,0.204,0.33
2/21/2017,2:48,0.211,0.332
2/21/2017,2:54,0.218,0.336
2/21/2017,3:00,0.226,0.334
2/21/2017,3:06,0.233,0.335
2/21/2017,3:12,0.242,0.337
2/21/2017,3:18,0.25,0.345
2/21/2017,3:24,0.259,0.352
2/21/2017,3:30,0.269,0.359
2/21/2017,3:36,0.278,0.367
2/21/2017,3:42,0.289,0.38
2/21/2017,3:48,0.299,0.385
2/21/2017,3:54,0.31,0.389
2/21/2017,4:00,0.322,0.399
2/21/2017,4:06,0.333,0.42
2/21/2017,4:12,0.346,0.438
2/21/2017,4:18,0.358,0.444
2/21/2017,4:24,0.371,0.452
2/21/2017,4:30,0.385,0.467
2/21/2017,4:36,0.399,0.489
2/21/2017,4:42,0.413,0.505
2/21/2017,4:48,0.428,0.514
2/21/2017,4:54,0.443,0.54
2/21/2017,5:00,0.458,0.552
2/21/2017,5:06,0.474,0.552
2/21/2017,5:12,0.49,0.571
2/21/2017,5:18,0.506,0.595
2/21/2017,5:24,0.523,0.608
2/21/2017,5:30,0.54,0.626
2/21/2017,5:36,0.556,0.647
2/21/2017,5:42,0.574,0.665
2/21/2017,5:48,0.591,0.671
2/21/2017,5:54,0.608,0.69
2/21/2017,6:00,0.625,0.713
2/21/2017,6:06,0.642,0.731
2/21/2017,6:12,0.659,0.736
2/21/2017,6:18,0.676,0.752
2/21/2017,6:24,0.693,0.777
2/21/2017,6:30,0.709,0.798
2/21/2017,6:36,0.725,0.814
2/21/2017,6:42,0.741,0.832
2/21/2017,6:48,0.756,0.852
2/21/2017,6:54,0.771,0.858
2/21/2017,7:00,0.785,0.871
2/21/2017,7:06,0.798,0.887
2/21/2017,7:12,0.811,0.912
2/21/2017,7:18,0.822,0.915
2/21/2017,7:24,0.833,0.924
2/21/2017,7:30,0.843,0.937
2/21/2017,7:36,0.852,0.942
2/21/2017,7:42,0.861,0.949
2/21/2017,7:48,0.868,0.959
2/21/2017,7:54,0.874,0.98
2/21/2017,8:00,0.879,0.983
2/21/2017,8:06,0.883,0.984
2/21/2017,8:12,0.886,0.996
2/21/2017,8:18,0.889,1.005
2/21/2017,8:24,0.89,1
2/21/2017,8:30,0.89,0.996
2/21/2017,8:36,0.889,1.005
2/21/2017,8:42,0.888,0.995
2/21/2017,8:48,0.886,0.997
2/21/2017,8:54,0.882,1.003
2/21/2017,9:00,0.878,0.989
2/21/2017,9:06,0.874,0.968
2/21/2017,9:12,0.868,0.964
2/21/2017,9:18,0.862,0.965
2/21/2017,9:24,0.856,0.952
2/21/2017,9:30,0.848,0.938
2/21/2017,9:36,0.84,0.932
2/21/2017,9:42,0.832,0.923
2/21/2017,9:48,0.822,0.903
2/21/2017,9:54,0.812,0.892
2/21/2017,10:00,0.802,0.889
2/21/2017,10:06,0.791,0.883
2/21/2017,10:12,0.779,0.864
2/21/2017,10:18,0.767,0.843
2/21/2017,10:24,0.754,0.829
2/21/2017,10:30,0.74,0.809
2/21/2017,10:36,0.726,0.79
2/21/2017,10:42,0.711,0.772
2/21/2017,10:48,0.695,0.754
2/21/2017,10:54,0.679,0.73
2/21/2017,11:00,0.662,0.701
2/21/2017,11:06,0.644,0.692
2/21/2017,11:12,0.626,0.677
2/21/2017,11:18,0.607,0.658
2/21/2017,11:24,0.588,0.629
2/21/2017,11:30,0.569,0.61
2/21/2017,11:36,0.549,0.594
2/21/2017,11:42,0.529,0.58
2/21/2017,11:48,0.509,0.557
2/21/2017,11:54,0.489,0.538
2/21/2017,12:00,0.468,0.526
2/21/2017,12:06,0.448,0.508
2/21/2017,12:12,0.429,0.491
2/21/2017,12:18,0.409,0.473
2/21/2017,12:24,0.39,0.466
2/21/2017,12:30,0.371,0.456
2/21/2017,12:36,0.353,0.441
2/21/2017,12:42,0.336,0.43
2/21/2017,12:48,0.32,0.405
2/21/2017,12:54,0.304,0.397
2/21/2017,13:00,0.289,0.39
2/21/2017,13:06,0.275,0.39
2/21/2017,13:12,0.262,0.378
2/21/2017,13:18,0.25,0.36
2/21/2017,13:24,0.238,0.343
2/21/2017,13:30,0.228,0.328
2/21/2017,13:36,0.219,0.326
2/21/2017,13:42,0.21,0.319
2/21/2017,13:48,0.203,0.318
2/21/2017,13:54,0.196,0.31
2/21/2017,14:00,0.19,0.305
2/21/2017,14:06,0.185,0.307
2/21/2017,14:12,0.181,0.306
2/21/2017,14:18,0.178,0.304
2/21/2017,14:24,0.175,0.297
2/21/2017,14:30,0.173,0.298
2/21/2017,14:36,0.172,0.3
2/21/2017,14:42,0.171,0.311
2/21/2017,14:48,0.171,0.309
2/21/2017,14:54,0.171,0.304
2/21/2017,15:00,0.172,0.306
2/21/2017,15:06,0.173,0.315
2/21/2017,15:12,0.175,0.329
2/21/2017,15:18,0.178,0.322
2/21/2017,15:24,0.181,0.325
2/21/2017,15:30,0.185,0.329
2/21/2017,15:36,0.189,0.33
2/21/2017,15:42,0.194,0.34
2/21/2017,15:48,0.2,0.35
2/21/2017,15:54,0.206,0.358
2/21/2017,16:00,0.212,0.361
2/21/2017,16:06,0.22,0.37
2/21/2017,16:12,0.228,0.382
2/21/2017,16:18,0.236,0.392
2/21/2017,16:24,0.245,0.393
2/21/2017,16:30,0.255,0.396
2/21/2017,16:36,0.265,0.399
2/21/2017,16:42,0.276,0.387
2/21/2017,16:48,0.288,0.393
2/21/2017,16:54,0.3,0.41
2/21/2017,17:00,0.313,0.429
2/21/2017,17:06,0.327,0.445
2/21/2017,17:12,0.34,0.463
2/21/2017,17:18,0.355,0.483
2/21/2017,17:24,0.37,0.503
2/21/2017,17:30,0.385,0.523
2/21/2017,17:36,0.401,0.529
2/21/2017,17:42,0.417,0.542
2/21/2017,17:48,0.434,0.558
2/21/2017,17:54,0.45,0.57
2/21/2017,18:00,0.467,0.58
2/21/2017,18:06,0.485,0.593
2/21/2017,18:12,0.502,0.606
2/21/2017,18:18,0.52,0.613
2/21/2017,18:24,0.537,0.632
2/21/2017,18:30,0.555,0.661
2/21/2017,18:36,0.572,0.683
2/21/2017,18:42,0.59,0.704
2/21/2017,18:48,0.607,0.714
2/21/2017,18:54,0.624,0.733
2/21/2017,19:00,0.641,0.743
2/21/2017,19:06,0.657,0.77
2/21/2017,19:12,0.672,0.779
2/21/2017,19:18,0.688,0.79
2/21/2017,19:24,0.702,0.801
2/21/2017,19:30,0.716,0.821
2/21/2017,19:36,0.729,0.842
2/21/2017,19:42,0.741,0.859
2/21/2017,19:48,0.753,0.88
2/21/2017,19:54,0.763,0.899
2/21/2017,20:00,0.773,0.913
2/21/2017,20:06,0.781,0.915
2/21/2017,20:12,0.789,0.922
2/21/2017,20:18,0.795,0.928
2/21/2017,20:24,0.8,0.921
2/21/2017,20:30,0.805,0.936
2/21/2017,20:36,0.808,0.951
2/21/2017,20:42,0.81,0.958
2/21/2017,20:48,0.811,0.951
2/21/2017,20:54,0.811,0.955
2/21/2017,21:00,0.811,0.947
2/21/2017,21:06,0.809,0.943
2/21/2017,21:12,0.806,0.95
2/21/2017,21:18,0.803,0.95
2/21/2017,21:24,0.798,0.936
2/21/2017,21:30,0.793,0.929
2/21/2017,21:36,0.787,0.936
2/21/2017,21:42,0.78,0.926
2/21/2017,21:48,0.772,0.904
2/21/2017,21:54,0.764,0.892
2/21/2017,22:00,0.755,0.888
2/21/2017,22:06,0.745,0.876
2/21/2017,22:12,0.734,0.877
2/21/2017,22:18,0.723,0.879
2/21/2017,22:24,0.712,0.871
2/21/2017,22:30,0.699,0.85
2/21/2017,22:36,0.686,0.843
2/21/2017,22:42,0.672,0.849
2/21/2017,22:48,0.658,0.834
2/21/2017,22:54,0.643,0.806
2/21/2017,23:00,0.627,0.788
2/21/2017,23:06,0.611,0.764
2/21/2017,23:12,0.594,0.744
2/21/2017,23:18,0.576,0.727
2/21/2017,23:24,0.558,0.714
2/21/2017,23:30,0.539,0.693
2/21/2017,23:36,0.52,0.659
2/21/2017,23:42,0.5,0.653
2/21/2017,23:48,0.48,0.641
2/21/2017,23:54,0.46,0.62
2/22/2017,0:00,0.44,0.59
2/22/2017,0:06,0.419,0.578
2/22/2017,0:12,0.398,0.565
2/22/2017,0:18,0.378,0.539
2/22/2017,0:24,0.358,0.515
2/22/2017,0:30,0.338,0.478
2/22/2017,0:36,0.318,0.458
2/22/2017,0:42,0.299,0.453
2/22/2017,0:48,0.281,0.44
2/22/2017,0:54,0.263,0.43
2/22/2017,1:00,0.246,0.407
2/22/2017,1:06,0.23,0.38
2/22/2017,1:12,0.215,0.363
2/22/2017,1:18,0.2,0.334
2/22/2017,1:24,0.187,0.339
2/22/2017,1:30,0.175,0.333
2/22/2017,1:36,0.164,0.32
2/22/2017,1:42,0.155,0.295
2/22/2017,1:48,0.146,0.284
2/22/2017,1:54,0.138,0.268
2/22/2017,2:00,0.132,0.247
2/22/2017,2:06,0.127,0.231
2/22/2017,2:12,0.123,0.218
2/22/2017,2:18,0.119,0.211
2/22/2017,2:24,0.117,0.215
2/22/2017,2:30,0.116,0.216
2/22/2017,2:36,0.116,0.215
2/22/2017,2:42,0.116,0.229
2/22/2017,2:48,0.118,0.219
2/22/2017,2:54,0.12,0.225
2/22/2017,3:00,0.123,0.238
2/22/2017,3:06,0.126,0.253
2/22/2017,3:12,0.13,0.242
2/22/2017,3:18,0.135,0.228
2/22/2017,3:24,0.141,0.238
2/22/2017,3:30,0.147,0.248
2/22/2017,3:36,0.153,0.251
2/22/2017,3:42,0.16,0.272
2/22/2017,3:48,0.168,0.283
2/22/2017,3:54,0.176,0.283
2/22/2017,4:00,0.185,0.294
2/22/2017,4:06,0.195,0.317
2/22/2017,4:12,0.204,0.362
2/22/2017,4:18,0.215,0.39
2/22/2017,4:24,0.226,0.381
2/22/2017,4:30,0.237,0.395
2/22/2017,4:36,0.249,0.402
2/22/2017,4:42,0.262,0.422
2/22/2017,4:48,0.275,0.444
2/22/2017,4:54,0.288,0.451
2/22/2017,5:00,0.302,0.467
2/22/2017,5:06,0.317,0.48
2/22/2017,5:12,0.332,0.515
2/22/2017,5:18,0.347,0.534
2/22/2017,5:24,0.363,0.548
2/22/2017,5:30,0.38,0.572
2/22/2017,5:36,0.396,0.59
2/22/2017,5:42,0.414,0.602
2/22/2017,5:48,0.431,0.599
2/22/2017,5:54,0.449,0.622
2/22/2017,6:00,0.467,0.649
2/22/2017,6:06,0.485,0.67
2/22/2017,6:12,0.504,0.667
2/22/2017,6:18,0.523,0.678
2/22/2017,6:24,0.542,0.703
2/22/2017,6:30,0.561,0.723
2/22/2017,6:36,0.58,0.742
2/22/2017,6:42,0.6,0.743
2/22/2017,6:48,0.619,0.767
2/22/2017,6:54,0.638,0.78
2/22/2017,7:00,0.657,0.811
2/22/2017,7:06,0.676,0.827
2/22/2017,7:12,0.695,0.844
2/22/2017,7:18,0.713,0.857
