#Predicted and verified water level from NOAA CO-OPS,,,
#Station MTKN6 (8510560) ,,,
#Measured relative to MLLW ,,,
#Predicted water level every 6 minutes for 2017,,,
#Verified water level every 6 minutes for 2017,,,
#Copied by Grace Kowalski on 07/12/2022,,,
Date,Time (GMT),Predicted (m),Verified (m)
1/26/2017,3:42,0.266,0.475
1/26/2017,3:48,0.257,0.477
1/26/2017,3:54,0.248,0.489
1/26/2017,4:00,0.239,0.443
1/26/2017,4:06,0.23,0.455
1/26/2017,4:12,0.221,0.475
1/26/2017,4:18,0.212,0.443
1/26/2017,4:24,0.202,0.43
1/26/2017,4:30,0.193,0.433
1/26/2017,4:36,0.183,0.436
1/26/2017,4:42,0.174,0.426
1/26/2017,4:48,0.164,0.413
1/26/2017,4:54,0.155,0.398
1/26/2017,5:00,0.145,0.393
1/26/2017,5:06,0.136,0.388
1/26/2017,5:12,0.126,0.383
1/26/2017,5:18,0.117,0.366
1/26/2017,5:24,0.109,0.354
1/26/2017,5:30,0.1,0.364
1/26/2017,5:36,0.092,0.351
1/26/2017,5:42,0.085,0.348
1/26/2017,5:48,0.078,0.351
1/26/2017,5:54,0.071,0.318
1/26/2017,6:00,0.066,0.325
1/26/2017,6:06,0.06,0.313
1/26/2017,6:12,0.056,0.308
1/26/2017,6:18,0.053,0.31
1/26/2017,6:24,0.05,0.32
1/26/2017,6:30,0.048,0.308
1/26/2017,6:36,0.047,0.319
1/26/2017,6:42,0.048,0.313
1/26/2017,6:48,0.049,0.299
1/26/2017,6:54,0.051,0.332
1/26/2017,7:00,0.054,0.335
1/26/2017,7:06,0.058,0.322
1/26/2017,7:12,0.063,0.326
1/26/2017,7:18,0.069,0.349
1/26/2017,7:24,0.075,0.369
1/26/2017,7:30,0.083,0.353
1/26/2017,7:36,0.092,0.367
1/26/2017,7:42,0.101,0.378
1/26/2017,7:48,0.111,0.378
1/26/2017,7:54,0.122,0.409
1/26/2017,8:00,0.134,0.418
1/26/2017,8:06,0.146,0.419
1/26/2017,8:12,0.159,0.442
1/26/2017,8:18,0.172,0.469
1/26/2017,8:24,0.186,0.459
1/26/2017,8:30,0.2,0.479
1/26/2017,8:36,0.215,0.526
1/26/2017,8:42,0.23,0.537
1/26/2017,8:48,0.245,0.536
1/26/2017,8:54,0.26,0.548
1/26/2017,9:00,0.275,0.591
1/26/2017,9:06,0.29,0.591
1/26/2017,9:12,0.305,0.603
1/26/2017,9:18,0.321,0.639
1/26/2017,9:24,0.336,0.639
1/26/2017,9:30,0.351,0.656
1/26/2017,9:36,0.366,0.677
1/26/2017,9:42,0.38,0.688
1/26/2017,9:48,0.395,0.711
1/26/2017,9:54,0.41,0.716
1/26/2017,10:00,0.424,0.74
1/26/2017,10:06,0.438,0.772
1/26/2017,10:12,0.452,0.764
1/26/2017,10:18,0.466,0.784
1/26/2017,10:24,0.479,0.788
1/26/2017,10:30,0.493,0.8
1/26/2017,10:36,0.506,0.835
1/26/2017,10:42,0.519,0.872
1/26/2017,10:48,0.532,0.852
1/26/2017,10:54,0.545,0.874
1/26/2017,11:00,0.557,0.898
1/26/2017,11:06,0.569,0.905
1/26/2017,11:12,0.581,0.941
1/26/2017,11:18,0.593,0.932
1/26/2017,11:24,0.604,0.944
1/26/2017,11:30,0.615,0.977
1/26/2017,11:36,0.625,0.966
1/26/2017,11:42,0.635,0.974
1/26/2017,11:48,0.645,0.992
1/26/2017,11:54,0.653,1.014
1/26/2017,12:00,0.661,1.016
1/26/2017,12:06,0.669,1.009
1/26/2017,12:12,0.675,1.041
1/26/2017,12:18,0.681,1.034
1/26/2017,12:24,0.686,1.053
1/26/2017,12:30,0.69,1.038
1/26/2017,12:36,0.693,1.039
1/26/2017,12:42,0.695,1.038
1/26/2017,12:48,0.696,1.061
1/26/2017,12:54,0.696,1.039
1/26/2017,13:00,0.695,1.033
1/26/2017,13:06,0.693,1.019
1/26/2017,13:12,0.69,1.034
1/26/2017,13:18,0.686,1.036
1/26/2017,13:24,0.681,1.062
1/26/2017,13:30,0.675,0.98
1/26/2017,13:36,0.668,1.029
1/26/2017,13:42,0.66,1.025
1/26/2017,13:48,0.652,0.987
1/26/2017,13:54,0.643,1.003
1/26/2017,14:00,0.633,0.968
1/26/2017,14:06,0.622,0.944
1/26/2017,14:12,0.612,0.975
1/26/2017,14:18,0.6,0.909
1/26/2017,14:24,0.588,0.897
1/26/2017,14:30,0.576,0.923
1/26/2017,14:36,0.564,0.9
1/26/2017,14:42,0.551,0.861
1/26/2017,14:48,0.539,0.862
1/26/2017,14:54,0.526,0.846
1/26/2017,15:00,0.513,0.838
1/26/2017,15:06,0.5,0.838
1/26/2017,15:12,0.486,0.799
1/26/2017,15:18,0.473,0.778
1/26/2017,15:24,0.46,0.781
1/26/2017,15:30,0.447,0.816
1/26/2017,15:36,0.433,0.721
1/26/2017,15:42,0.42,0.703
1/26/2017,15:48,0.406,0.741
1/26/2017,15:54,0.392,0.667
1/26/2017,16:00,0.378,0.671
1/26/2017,16:06,0.364,0.644
1/26/2017,16:12,0.35,0.576
1/26/2017,16:18,0.336,0.607
1/26/2017,16:24,0.321,0.598
1/26/2017,16:30,0.306,0.564
1/26/2017,16:36,0.291,0.526
1/26/2017,16:42,0.276,0.563
1/26/2017,16:48,0.261,0.551
1/26/2017,16:54,0.245,0.523
1/26/2017,17:00,0.23,0.519
1/26/2017,17:06,0.214,0.511
1/26/2017,17:12,0.198,0.497
1/26/2017,17:18,0.183,0.473
1/26/2017,17:24,0.167,0.49
1/26/2017,17:30,0.151,0.46
1/26/2017,17:36,0.136,0.416
1/26/2017,17:42,0.121,0.405
1/26/2017,17:48,0.106,0.41
1/26/2017,17:54,0.092,0.359
1/26/2017,18:00,0.078,0.344
1/26/2017,18:06,0.064,0.37
1/26/2017,18:12,0.051,0.32
1/26/2017,18:18,0.039,0.293
1/26/2017,18:24,0.028,0.297
1/26/2017,18:30,0.017,0.295
1/26/2017,18:36,0.008,0.234
1/26/2017,18:42,-0.001,0.279
1/26/2017,18:48,-0.009,0.268
1/26/2017,18:54,-0.015,0.244
1/26/2017,19:00,-0.021,0.244
1/26/2017,19:06,-0.025,0.267
1/26/2017,19:12,-0.028,0.247
1/26/2017,19:18,-0.031,0.229
1/26/2017,19:24,-0.032,0.262
1/26/2017,19:30,-0.031,0.271
1/26/2017,19:36,-0.03,0.229
1/26/2017,19:42,-0.027,0.247
1/26/2017,19:48,-0.024,0.276
1/26/2017,19:54,-0.019,0.245
1/26/2017,20:00,-0.013,0.259
1/26/2017,20:06,-0.006,0.3
1/26/2017,20:12,0.002,0.25
1/26/2017,20:18,0.011,0.246
1/26/2017,20:24,0.021,0.284
1/26/2017,20:30,0.031,0.278
1/26/2017,20:36,0.042,0.267
1/26/2017,20:42,0.054,0.318
1/26/2017,20:48,0.067,0.354
1/26/2017,20:54,0.08,0.31
1/26/2017,21:00,0.093,0.356
1/26/2017,21:06,0.107,0.422
1/26/2017,21:12,0.121,0.401
1/26/2017,21:18,0.136,0.398
1/26/2017,21:24,0.15,0.459
1/26/2017,21:30,0.165,0.455
1/26/2017,21:36,0.179,0.468
1/26/2017,21:42,0.194,0.535
1/26/2017,21:48,0.208,0.508
1/26/2017,21:54,0.223,0.552
1/26/2017,22:00,0.237,0.599
1/26/2017,22:06,0.251,0.57
1/26/2017,22:12,0.265,0.599
1/26/2017,22:18,0.279,0.637
1/26/2017,22:24,0.293,0.656
1/26/2017,22:30,0.306,0.656
1/26/2017,22:36,0.319,0.667
1/26/2017,22:42,0.332,0.653
1/26/2017,22:48,0.345,0.694
1/26/2017,22:54,0.357,0.724
1/26/2017,23:00,0.37,0.673
1/26/2017,23:06,0.382,0.672
1/26/2017,23:12,0.393,0.699
1/26/2017,23:18,0.405,0.723
1/26/2017,23:24,0.416,0.686
1/26/2017,23:30,0.427,0.681
1/26/2017,23:36,0.438,0.715
1/26/2017,23:42,0.448,0.683
1/26/2017,23:48,0.458,0.687
1/26/2017,23:54,0.467,0.723
1/27/2017,0:00,0.476,0.705
1/27/2017,0:06,0.485,0.68
1/27/2017,0:12,0.493,0.695
1/27/2017,0:18,0.5,0.691
1/27/2017,0:24,0.507,0.691
1/27/2017,0:30,0.513,0.714
1/27/2017,0:36,0.519,0.694
1/27/2017,0:42,0.523,0.653
1/27/2017,0:48,0.527,0.702
1/27/2017,0:54,0.53,0.655
1/27/2017,1:00,0.532,0.639
1/27/2017,1:06,0.533,0.651
1/27/2017,1:12,0.534,0.646
1/27/2017,1:18,0.533,0.646
1/27/2017,1:24,0.531,0.642
1/27/2017,1:30,0.528,0.641
1/27/2017,1:36,0.525,0.652
1/27/2017,1:42,0.52,0.62
1/27/2017,1:48,0.515,0.608
1/27/2017,1:54,0.509,0.622
1/27/2017,2:00,0.502,0.587
1/27/2017,2:06,0.494,0.575
1/27/2017,2:12,0.486,0.579
1/27/2017,2:18,0.477,0.521
1/27/2017,2:24,0.467,0.522
1/27/2017,2:30,0.457,0.537
1/27/2017,2:36,0.447,0.511
1/27/2017,2:42,0.436,0.488
1/27/2017,2:48,0.426,0.469
1/27/2017,2:54,0.415,0.498
1/27/2017,3:00,0.404,0.463
1/27/2017,3:06,0.392,0.429
1/27/2017,3:12,0.381,0.443
1/27/2017,3:18,0.37,0.452
1/27/2017,3:24,0.359,0.439
1/27/2017,3:30,0.348,0.429
1/27/2017,3:36,0.338,0.396
1/27/2017,3:42,0.327,0.406
1/27/2017,3:48,0.316,0.412
1/27/2017,3:54,0.306,0.4
1/27/2017,4:00,0.296,0.372
1/27/2017,4:06,0.286,0.372
1/27/2017,4:12,0.276,0.337
1/27/2017,4:18,0.265,0.337
1/27/2017,4:24,0.255,0.346
1/27/2017,4:30,0.246,0.302
1/27/2017,4:36,0.236,0.288
1/27/2017,4:42,0.226,0.312
1/27/2017,4:48,0.215,0.296
1/27/2017,4:54,0.205,0.281
1/27/2017,5:00,0.195,0.259
1/27/2017,5:06,0.185,0.289
1/27/2017,5:12,0.175,0.234
1/27/2017,5:18,0.164,0.224
1/27/2017,5:24,0.154,0.237
1/27/2017,5:30,0.144,0.191
1/27/2017,5:36,0.133,0.166
1/27/2017,5:42,0.123,0.16
1/27/2017,5:48,0.113,0.141
1/27/2017,5:54,0.103,0.11
1/27/2017,6:00,0.093,0.092
1/27/2017,6:06,0.084,0.092
1/27/2017,6:12,0.075,0.048
1/27/2017,6:18,0.066,0.034
1/27/2017,6:24,0.058,0.025
1/27/2017,6:30,0.05,0.002
1/27/2017,6:36,0.043,0.022
1/27/2017,6:42,0.037,0.005
1/27/2017,6:48,0.031,-0.007
1/27/2017,6:54,0.026,0.005
1/27/2017,7:00,0.022,0.012
1/27/2017,7:06,0.019,-0.006
1/27/2017,7:12,0.017,-0.013
1/27/2017,7:18,0.016,-0.037
1/27/2017,7:24,0.016,-0.029
1/27/2017,7:30,0.018,-0.037
1/27/2017,7:36,0.02,-0.006
1/27/2017,7:42,0.023,-0.023
1/27/2017,7:48,0.028,-0.009
1/27/2017,7:54,0.033,-0.012
1/27/2017,8:00,0.04,-0.019
1/27/2017,8:06,0.048,-0.03
1/27/2017,8:12,0.057,0.004
1/27/2017,8:18,0.067,-0.025
1/27/2017,8:24,0.078,-0.01
1/27/2017,8:30,0.09,-0.01
1/27/2017,8:36,0.103,0.025
1/27/2017,8:42,0.117,0.002
1/27/2017,8:48,0.131,0.024
1/27/2017,8:54,0.146,0.046
1/27/2017,9:00,0.162,0.043
1/27/2017,9:06,0.178,0.088
1/27/2017,9:12,0.195,0.1
1/27/2017,9:18,0.212,0.105
1/27/2017,9:24,0.229,0.098
1/27/2017,9:30,0.247,0.143
1/27/2017,9:36,0.264,0.193
1/27/2017,9:42,0.282,0.205
1/27/2017,9:48,0.3,0.219
1/27/2017,9:54,0.318,0.241
1/27/2017,10:00,0.335,0.267
1/27/2017,10:06,0.353,0.292
1/27/2017,10:12,0.37,0.307
1/27/2017,10:18,0.387,0.327
1/27/2017,10:24,0.403,0.325
1/27/2017,10:30,0.42,0.347
1/27/2017,10:36,0.436,0.385
1/27/2017,10:42,0.451,0.385
1/27/2017,10:48,0.467,0.393
1/27/2017,10:54,0.482,0.391
1/27/2017,11:00,0.496,0.398
1/27/2017,11:06,0.51,0.429
1/27/2017,11:12,0.524,0.448
1/27/2017,11:18,0.538,0.476
1/27/2017,11:24,0.551,0.48
1/27/2017,11:30,0.564,0.5
1/27/2017,11:36,0.576,0.528
1/27/2017,11:42,0.588,0.537
1/27/2017,11:48,0.6,0.529
1/27/2017,11:54,0.611,0.556
1/27/2017,12:00,0.622,0.545
1/27/2017,12:06,0.633,0.57
1/27/2017,12:12,0.643,0.583
1/27/2017,12:18,0.653,0.595
1/27/2017,12:24,0.662,0.593
1/27/2017,12:30,0.67,0.612
1/27/2017,12:36,0.678,0.623
1/27/2017,12:42,0.686,0.636
1/27/2017,12:48,0.693,0.641
1/27/2017,12:54,0.698,0.648
1/27/2017,13:00,0.704,0.643
1/27/2017,13:06,0.708,0.649
1/27/2017,13:12,0.711,0.653
1/27/2017,13:18,0.714,0.634
1/27/2017,13:24,0.715,0.636
1/27/2017,13:30,0.716,0.644
1/27/2017,13:36,0.715,0.634
1/27/2017,13:42,0.714,0.636
1/27/2017,13:48,0.711,0.612
1/27/2017,13:54,0.707,0.62
1/27/2017,14:00,0.702,0.625
1/27/2017,14:06,0.697,0.605
1/27/2017,14:12,0.69,0.586
1/27/2017,14:18,0.682,0.574
1/27/2017,14:24,0.674,0.581
1/27/2017,14:30,0.664,0.555
1/27/2017,14:36,0.654,0.538
1/27/2017,14:42,0.643,0.527
1/27/2017,14:48,0.631,0.517
1/27/2017,14:54,0.619,0.516
1/27/2017,15:00,0.606,0.488
1/27/2017,15:06,0.593,0.467
1/27/2017,15:12,0.58,0.451
1/27/2017,15:18,0.566,0.445
1/27/2017,15:24,0.552,0.423
1/27/2017,15:30,0.537,0.411
1/27/2017,15:36,0.523,0.423
1/27/2017,15:42,0.508,0.407
1/27/2017,15:48,0.494,0.372
1/27/2017,15:54,0.479,0.354
1/27/2017,16:00,0.464,0.33
1/27/2017,16:06,0.449,0.314
1/27/2017,16:12,0.435,0.308
1/27/2017,16:18,0.42,0.283
1/27/2017,16:24,0.405,0.267
1/27/2017,16:30,0.39,0.245
1/27/2017,16:36,0.376,0.24
1/27/2017,16:42,0.361,0.225
1/27/2017,16:48,0.346,0.207
1/27/2017,16:54,0.331,0.199
1/27/2017,17:00,0.316,0.192
1/27/2017,17:06,0.3,0.196
1/27/2017,17:12,0.285,0.176
1/27/2017,17:18,0.269,0.158
1/27/2017,17:24,0.254,0.142
1/27/2017,17:30,0.238,0.13
1/27/2017,17:36,0.222,0.125
1/27/2017,17:42,0.206,0.095
1/27/2017,17:48,0.19,0.081
1/27/2017,17:54,0.173,0.075
1/27/2017,18:00,0.157,0.06
1/27/2017,18:06,0.141,0.05
1/27/2017,18:12,0.125,0.03
1/27/2017,18:18,0.109,0.014
1/27/2017,18:24,0.094,0.007
1/27/2017,18:30,0.078,-0.001
1/27/2017,18:36,0.063,-0.027
1/27/2017,18:42,0.049,-0.03
1/27/2017,18:48,0.035,-0.045
1/27/2017,18:54,0.022,-0.063
1/27/2017,19:00,0.009,-0.082
1/27/2017,19:06,-0.003,-0.09
1/27/2017,19:12,-0.014,-0.11
1/27/2017,19:18,-0.024,-0.114
1/27/2017,19:24,-0.033,-0.115
1/27/2017,19:30,-0.04,-0.13
1/27/2017,19:36,-0.047,-0.147
1/27/2017,19:42,-0.053,-0.129
1/27/2017,19:48,-0.057,-0.138
1/27/2017,19:54,-0.06,-0.15
1/27/2017,20:00,-0.062,-0.145
1/27/2017,20:06,-0.062,-0.132
1/27/2017,20:12,-0.061,-0.142
1/27/2017,20:18,-0.059,-0.143
1/27/2017,20:24,-0.056,-0.14
1/27/2017,20:30,-0.051,-0.134
1/27/2017,20:36,-0.045,-0.123
1/27/2017,20:42,-0.037,-0.119
1/27/2017,20:48,-0.029,-0.12
1/27/2017,20:54,-0.019,-0.104
1/27/2017,21:00,-0.009,-0.086
1/27/2017,21:06,0.003,-0.062
1/27/2017,21:12,0.015,-0.049
1/27/2017,21:18,0.029,-0.041
1/27/2017,21:24,0.043,-0.01
1/27/2017,21:30,0.057,0.016
1/27/2017,21:36,0.073,0.021
1/27/2017,21:42,0.089,0.043
1/27/2017,21:48,0.105,0.069
1/27/2017,21:54,0.121,0.088
1/27/2017,22:00,0.138,0.098
1/27/2017,22:06,0.155,0.12
1/27/2017,22:12,0.171,0.155
1/27/2017,22:18,0.188,0.175
1/27/2017,22:24,0.205,0.179
1/27/2017,22:30,0.221,0.203
1/27/2017,22:36,0.238,0.219
1/27/2017,22:42,0.254,0.233
1/27/2017,22:48,0.27,0.255
1/27/2017,22:54,0.285,0.27
1/27/2017,23:00,0.301,0.28
1/27/2017,23:06,0.315,0.296
1/27/2017,23:12,0.33,0.321
1/27/2017,23:18,0.344,0.325
1/27/2017,23:24,0.358,0.337
1/27/2017,23:30,0.371,0.367
1/27/2017,23:36,0.384,0.373
1/27/2017,23:42,0.396,0.375
1/27/2017,23:48,0.409,0.391
1/27/2017,23:54,0.421,0.397
1/28/2017,0:00,0.432,0.404
1/28/2017,0:06,0.443,0.4
1/28/2017,0:12,0.454,0.404
1/28/2017,0:18,0.464,0.412
1/28/2017,0:24,0.474,0.418
1/28/2017,0:30,0.484,0.435
1/28/2017,0:36,0.493,0.431
1/28/2017,0:42,0.502,0.436
1/28/2017,0:48,0.51,0.459
1/28/2017,0:54,0.518,0.47
1/28/2017,1:00,0.525,0.463
1/28/2017,1:06,0.531,0.472
1/28/2017,1:12,0.537,0.483
1/28/2017,1:18,0.542,0.471
1/28/2017,1:24,0.546,0.475
1/28/2017,1:30,0.55,0.469
1/28/2017,1:36,0.553,0.464
1/28/2017,1:42,0.555,0.458
1/28/2017,1:48,0.555,0.455
1/28/2017,1:54,0.555,0.467
1/28/2017,2:00,0.554,0.469
1/28/2017,2:06,0.552,0.468
1/28/2017,2:12,0.549,0.456
1/28/2017,2:18,0.545,0.458
1/28/2017,2:24,0.541,0.45
1/28/2017,2:30,0.535,0.442
1/28/2017,2:36,0.528,0.438
1/28/2017,2:42,0.52,0.428
1/28/2017,2:48,0.512,0.413
1/28/2017,2:54,0.503,0.412
1/28/2017,3:00,0.493,0.399
1/28/2017,3:06,0.483,0.389
1/28/2017,3:12,0.472,0.391
1/28/2017,3:18,0.461,0.355
1/28/2017,3:24,0.449,0.332
1/28/2017,3:30,0.437,0.346
1/28/2017,3:36,0.425,0.322
1/28/2017,3:42,0.413,0.301
1/28/2017,3:48,0.4,0.29
1/28/2017,3:54,0.388,0.274
1/28/2017,4:00,0.376,0.259
1/28/2017,4:06,0.363,0.251
1/28/2017,4:12,0.351,0.247
1/28/2017,4:18,0.339,0.223
1/28/2017,4:24,0.327,0.208
1/28/2017,4:30,0.315,0.211
1/28/2017,4:36,0.304,0.199
1/28/2017,4:42,0.292,0.181
1/28/2017,4:48,0.281,0.173
1/28/2017,4:54,0.27,0.16
1/28/2017,5:00,0.259,0.149
1/28/2017,5:06,0.248,0.125
1/28/2017,5:12,0.237,0.114
1/28/2017,5:18,0.226,0.102
1/28/2017,5:24,0.215,0.093
1/28/2017,5:30,0.204,0.086
1/28/2017,5:36,0.193,0.078
1/28/2017,5:42,0.182,0.059
1/28/2017,5:48,0.172,0.048
1/28/2017,5:54,0.161,0.043
1/28/2017,6:00,0.15,0.024
1/28/2017,6:06,0.139,0.01
1/28/2017,6:12,0.128,-0.005
1/28/2017,6:18,0.117,-0.016
1/28/2017,6:24,0.106,-0.032
1/28/2017,6:30,0.095,-0.054
1/28/2017,6:36,0.085,-0.071
1/28/2017,6:42,0.074,-0.081
1/28/2017,6:48,0.064,-0.094
1/28/2017,6:54,0.055,-0.115
1/28/2017,7:00,0.045,-0.111
1/28/2017,7:06,0.036,-0.13
1/28/2017,7:12,0.028,-0.145
1/28/2017,7:18,0.021,-0.148
1/28/2017,7:24,0.014,-0.16
1/28/2017,7:30,0.008,-0.171
1/28/2017,7:36,0.003,-0.163
1/28/2017,7:42,-0.002,-0.181
1/28/2017,7:48,-0.005,-0.193
1/28/2017,7:54,-0.007,-0.191
1/28/2017,8:00,-0.008,-0.198
1/28/2017,8:06,-0.008,-0.2
1/28/2017,8:12,-0.007,-0.191
1/28/2017,8:18,-0.004,-0.192
1/28/2017,8:24,0,-0.192
1/28/2017,8:30,0.005,-0.175
1/28/2017,8:36,0.011,-0.176
1/28/2017,8:42,0.019,-0.165
1/28/2017,8:48,0.027,-0.156
1/28/2017,8:54,0.037,-0.15
1/28/2017,9:00,0.048,-0.132
1/28/2017,9:06,0.061,-0.128
1/28/2017,9:12,0.074,-0.117
1/28/2017,9:18,0.088,-0.078
1/28/2017,9:24,0.103,-0.068
1/28/2017,9:30,0.12,-0.06
1/28/2017,9:36,0.136,-0.036
1/28/2017,9:42,0.154,-0.003
1/28/2017,9:48,0.172,0.003
1/28/2017,9:54,0.19,0.028
1/28/2017,10:00,0.209,0.046
1/28/2017,10:06,0.229,0.058
1/28/2017,10:12,0.248,0.078
1/28/2017,10:18,0.268,0.103
1/28/2017,10:24,0.288,0.125
1/28/2017,10:30,0.307,0.132
1/28/2017,10:36,0.327,0.148
1/28/2017,10:42,0.346,0.169
1/28/2017,10:48,0.365,0.179
1/28/2017,10:54,0.384,0.207
1/28/2017,11:00,0.402,0.216
1/28/2017,11:06,0.42,0.227
1/28/2017,11:12,0.438,0.254
1/28/2017,11:18,0.455,0.264
1/28/2017,11:24,0.472,0.289
1/28/2017,11:30,0.488,0.313
1/28/2017,11:36,0.503,0.331
1/28/2017,11:42,0.518,0.342
1/28/2017,11:48,0.533,0.363
1/28/2017,11:54,0.547,0.38
1/28/2017,12:00,0.561,0.39
1/28/2017,12:06,0.574,0.409
1/28/2017,12:12,0.586,0.435
1/28/2017,12:18,0.599,0.443
1/28/2017,12:24,0.61,0.464
1/28/2017,12:30,0.622,0.486
1/28/2017,12:36,0.632,0.501
1/28/2017,12:42,0.643,0.515
1/28/2017,12:48,0.653,0.536
1/28/2017,12:54,0.662,0.551
1/28/2017,13:00,0.671,0.568
1/28/2017,13:06,0.679,0.584
1/28/2017,13:12,0.687,0.589
1/28/2017,13:18,0.694,0.602
1/28/2017,13:24,0.701,0.612
1/28/2017,13:30,0.706,0.619
1/28/2017,13:36,0.711,0.626
1/28/2017,13:42,0.716,0.636
1/28/2017,13:48,0.719,0.64
1/28/2017,13:54,0.722,0.647
1/28/2017,14:00,0.724,0.641
1/28/2017,14:06,0.724,0.644
1/28/2017,14:12,0.724,0.649
1/28/2017,14:18,0.723,0.645
1/28/2017,14:24,0.72,0.634
1/28/2017,14:30,0.717,0.636
1/28/2017,14:36,0.713,0.628
1/28/2017,14:42,0.707,0.618
1/28/2017,14:48,0.701,0.615
1/28/2017,14:54,0.693,0.599
1/28/2017,15:00,0.685,0.592
1/28/2017,15:06,0.675,0.577
1/28/2017,15:12,0.665,0.558
1/28/2017,15:18,0.654,0.554
1/28/2017,15:24,0.642,0.538
1/28/2017,15:30,0.63,0.518
1/28/2017,15:36,0.617,0.505
1/28/2017,15:42,0.603,0.49
1/28/2017,15:48,0.589,0.472
1/28/2017,15:54,0.574,0.458
1/28/2017,16:00,0.559,0.443
1/28/2017,16:06,0.544,0.423
1/28/2017,16:12,0.529,0.412
1/28/2017,16:18,0.513,0.393
1/28/2017,16:24,0.497,0.371
1/28/2017,16:30,0.482,0.348
1/28/2017,16:36,0.466,0.335
1/28/2017,16:42,0.451,0.329
1/28/2017,16:48,0.435,0.306
1/28/2017,16:54,0.419,0.292
1/28/2017,17:00,0.404,0.267
1/28/2017,17:06,0.388,0.247
1/28/2017,17:12,0.373,0.236
1/28/2017,17:18,0.357,0.215
1/28/2017,17:24,0.342,0.2
1/28/2017,17:30,0.327,0.177
1/28/2017,17:36,0.311,0.159
1/28/2017,17:42,0.296,0.155
1/28/2017,17:48,0.28,0.14
1/28/2017,17:54,0.265,0.13
1/28/2017,18:00,0.249,0.108
1/28/2017,18:06,0.233,0.101
1/28/2017,18:12,0.217,0.09
1/28/2017,18:18,0.201,0.075
1/28/2017,18:24,0.185,0.059
1/28/2017,18:30,0.169,0.053
1/28/2017,18:36,0.153,0.038
1/28/2017,18:42,0.136,0.024
1/28/2017,18:48,0.12,0.012
1/28/2017,18:54,0.104,0.004
1/28/2017,19:00,0.088,-0.009
1/28/2017,19:06,0.073,-0.016
1/28/2017,19:12,0.058,-0.038
1/28/2017,19:18,0.043,-0.043
1/28/2017,19:24,0.028,-0.057
1/28/2017,19:30,0.014,-0.073
1/28/2017,19:36,0.001,-0.077
1/28/2017,19:42,-0.011,-0.089
1/28/2017,19:48,-0.023,-0.116
1/28/2017,19:54,-0.034,-0.121
1/28/2017,20:00,-0.044,-0.137
1/28/2017,20:06,-0.052,-0.148
1/28/2017,20:12,-0.06,-0.165
1/28/2017,20:18,-0.066,-0.162
1/28/2017,20:24,-0.072,-0.175
1/28/2017,20:30,-0.076,-0.18
1/28/2017,20:36,-0.078,-0.168
1/28/2017,20:42,-0.079,-0.174
1/28/2017,20:48,-0.079,-0.183
1/28/2017,20:54,-0.078,-0.163
1/28/2017,21:00,-0.075,-0.161
1/28/2017,21:06,-0.07,-0.172
1/28/2017,21:12,-0.065,-0.162
1/28/2017,21:18,-0.058,-0.144
1/28/2017,21:24,-0.049,-0.143
1/28/2017,21:30,-0.04,-0.133
1/28/2017,21:36,-0.029,-0.111
1/28/2017,21:42,-0.017,-0.101
1/28/2017,21:48,-0.004,-0.091
1/28/2017,21:54,0.01,-0.063
1/28/2017,22:00,0.024,-0.055
1/28/2017,22:06,0.04,-0.043
1/28/2017,22:12,0.056,-0.016
1/28/2017,22:18,0.073,0.005
1/28/2017,22:24,0.09,0.018
1/28/2017,22:30,0.108,0.043
1/28/2017,22:36,0.126,0.067
1/28/2017,22:42,0.144,0.092
1/28/2017,22:48,0.162,0.103
1/28/2017,22:54,0.18,0.123
1/28/2017,23:00,0.199,0.16
1/28/2017,23:06,0.217,0.168
1/28/2017,23:12,0.235,0.174
1/28/2017,23:18,0.253,0.199
1/28/2017,23:24,0.27,0.211
1/28/2017,23:30,0.287,0.225
1/28/2017,23:36,0.304,0.243
1/28/2017,23:42,0.32,0.255
1/28/2017,23:48,0.336,0.279
1/28/2017,23:54,0.351,0.289
1/29/2017,0:00,0.366,0.31
1/29/2017,0:06,0.38,0.317
1/29/2017,0:12,0.394,0.332
1/29/2017,0:18,0.408,0.358
1/29/2017,0:24,0.421,0.363
1/29/2017,0:30,0.433,0.367
1/29/2017,0:36,0.445,0.39
1/29/2017,0:42,0.457,0.401
1/29/2017,0:48,0.468,0.408
1/29/2017,0:54,0.478,0.422
1/29/2017,1:00,0.489,0.424
1/29/2017,1:06,0.498,0.442
1/29/2017,1:12,0.508,0.452
1/29/2017,1:18,0.516,0.468
1/29/2017,1:24,0.525,0.484
1/29/2017,1:30,0.532,0.488
1/29/2017,1:36,0.54,0.498
1/29/2017,1:42,0.546,0.518
1/29/2017,1:48,0.552,0.521
1/29/2017,1:54,0.558,0.541
1/29/2017,2:00,0.562,0.543
1/29/2017,2:06,0.566,0.547
1/29/2017,2:12,0.569,0.553
1/29/2017,2:18,0.572,0.565
1/29/2017,2:24,0.573,0.568
1/29/2017,2:30,0.574,0.556
1/29/2017,2:36,0.574,0.558
1/29/2017,2:42,0.572,0.559
1/29/2017,2:48,0.57,0.551
1/29/2017,2:54,0.567,0.529
1/29/2017,3:00,0.563,0.531
1/29/2017,3:06,0.557,0.527
1/29/2017,3:12,0.551,0.514
1/29/2017,3:18,0.544,0.508
1/29/2017,3:24,0.537,0.489
1/29/2017,3:30,0.528,0.47
